datetime,coronavirus_intensity,covid_intensity,covid 19_intensity,stimulus_intensity,covid-19_intensity,stimulus check_intensity,coronavirus update_intensity,coronavirus cases_intensity,coronavirus news_intensity,corona virus_intensity,coronavirus us_intensity,coronavirus usa_intensity,florida coronavirus_intensity,california coronavirus_intensity,coronavirus florida_intensity,coronavirus california_intensity,coronavirus vaccine_intensity,coronavirus new york_intensity,george floyd_intensity,coronavirus china_intensity,covid vaccine_intensity,coronavirus nyc_intensity,coronavirus texas_intensity,nyc coronavirus_intensity,coronavirus trump_intensity,stimulus update_intensity,italy coronavirus_intensity,coronavirus italy_intensity,stimulus package_intensity,election results 2020_intensity,coronavirus ohio_intensity,coronavirus ny_intensity,coronavirus michigan_intensity,second stimulus check_intensity,coronavirus nj_intensity,coronavirus los angeles_intensity,trump covid_intensity,coronavirus india_intensity,coronavirus virginia_intensity,coronavirus cure_intensity,coronavirus colorado_intensity,coronavirus death toll_intensity,coronavirus symptoms_intensity,coronavirus massachusetts_intensity,corona_intensity,covid 19 vaccine_intensity,unemployment_intensity,hurricane laura_intensity,coronavirus pennsylvania_intensity,ryan newman_intensity
2020-06-01,5.9736,5.7042,5.4778,0.3264,5.4778,0.0657,0.0115,0.4571,0.0274,0.0325,0.0085,0.0016,0.0055,0.0021,0.0046,0.0016,0.0337,0.0037,6.9334,0.0092,0.0383,0.0002,0.0037,0.0,0.0325,0.0,0.0048,0.0403,0.0521,0.0,0.0051,0.0002,0.0014,0.0002,0.0028,0.0005,0.0009,0.0012,0.0014,0.0005,0.0,0.0318,0.0247,0.0002,0.1754,0.039,0.821,0.0,0.0023,0.0012
2020-06-02,5.963,5.7174,5.5165,0.2666,5.5165,0.0159,0.0121,0.5091,0.0394,0.039,0.0066,0.0008,0.0081,0.0019,0.0083,0.0538,0.0292,0.0093,6.9795,0.029,0.0827,0.0004,0.0032,0.0,0.0687,0.0,0.0025,0.003,0.0381,0.0004,0.0059,0.0006,0.0117,0.0002,0.0017,0.0,0.0019,0.0034,0.0006,0.0006,0.0011,0.082,0.0235,0.0013,0.1403,0.0824,0.7153,0.0,0.0619,0.0002
2020-06-03,6.0672,5.8281,5.6325,0.3176,5.6325,0.0598,0.0103,0.5649,0.0343,0.038,0.0532,0.0004,0.0051,0.0014,0.0076,0.0014,0.1033,0.016,6.1473,0.0119,0.1582,0.0002,0.0018,0.0,0.0861,0.0002,0.0269,0.0027,0.0705,0.0004,0.0037,0.0008,0.0018,0.0468,0.0006,0.0004,0.0031,0.0082,0.001,0.0,0.0,0.1294,0.0166,0.0008,0.1572,0.1578,0.6493,0.0,0.0018,0.001
2020-06-04,6.2253,6.1656,5.9575,0.3805,5.9575,0.0136,0.0071,0.4007,0.0248,0.0349,0.0056,0.0,0.0058,0.0008,0.0071,0.0023,0.1302,0.0134,5.9642,0.0179,0.1513,0.0002,0.001,0.0006,0.0123,0.0,0.001,0.0004,0.1121,0.0,0.0081,0.0027,0.001,0.001,0.0008,0.0004,0.0029,0.0017,0.0008,0.0021,0.0002,0.0645,0.0198,0.001,0.1549,0.1517,0.8812,0.0,0.0017,0.0002
2020-06-05,6.3278,5.8484,5.6706,0.3473,5.6706,0.0187,0.0108,0.4962,0.0355,0.0338,0.005,0.0006,0.0099,0.0039,0.0101,0.0041,0.0834,0.008,5.048,0.0153,0.098,0.0,0.0032,0.0,0.0218,0.0,0.0185,0.0037,0.0698,0.0002,0.0073,0.0019,0.0022,0.0013,0.0011,0.0002,0.0024,0.0004,0.0011,0.0019,0.0006,0.0573,0.0319,0.0006,0.0965,0.0982,1.5021,0.0,0.0006,0.0002
2020-06-06,5.9359,4.9423,4.7815,0.2931,4.7815,0.0113,0.0093,0.3751,0.0226,0.0206,0.0069,0.0007,0.0062,0.0096,0.0041,0.0027,0.0545,0.0226,5.7723,0.0254,0.024,0.0007,0.0031,0.0,0.0127,0.0,0.0034,0.0051,0.1183,0.0,0.0051,0.0021,0.0027,0.0031,0.0007,0.0007,0.0017,0.0021,0.0007,0.001,0.0003,0.0264,0.0182,0.001,0.2146,0.0233,1.3725,0.0,0.001,0.0003
2020-06-07,5.3625,4.1437,3.9178,0.1835,3.9178,0.011,0.0049,0.6966,0.0125,0.0163,0.0045,0.0,0.0061,0.0008,0.003,0.0023,0.0219,0.014,5.4601,0.028,0.0212,0.0004,0.0011,0.0,0.0106,0.0,0.0189,0.0026,0.0761,0.0,0.0015,0.0015,0.0011,0.0008,0.0004,0.0,0.0072,0.0057,0.0011,0.0,0.0015,0.0155,0.014,0.0004,0.1812,0.0269,0.5638,0.0,0.0008,0.0
2020-06-08,5.7184,5.5382,5.3663,0.3861,5.3663,0.0103,0.0092,0.6702,0.0201,0.038,0.0231,0.0,0.006,0.0016,0.0096,0.0046,0.0343,0.0453,4.8277,0.0041,0.0392,0.0002,0.0014,0.0,0.0101,0.0002,0.014,0.0018,0.0973,0.0,0.0037,0.0023,0.0039,0.0007,0.0007,0.0014,0.0009,0.0009,0.0014,0.0007,0.0016,0.0286,0.0163,0.0021,0.1344,0.0396,0.7971,0.0,0.0014,0.0023
2020-06-09,5.7181,5.977,5.7696,0.3027,5.7696,0.0315,0.01,0.4932,0.0233,0.0386,0.0038,0.0025,0.0058,0.001,0.0048,0.0025,0.0267,0.0175,4.1221,0.0079,0.0448,0.0,0.005,0.0,0.0252,0.0002,0.001,0.0065,0.0359,0.0,0.0038,0.0013,0.0029,0.0056,0.0004,0.0,0.0015,0.0006,0.0044,0.0002,0.0019,0.0085,0.0271,0.001,0.1795,0.0446,0.6456,0.0,0.0004,0.0031
2020-06-10,5.9146,6.0644,5.8863,0.2604,5.8863,0.0195,0.007,0.544,0.0302,0.0347,0.0055,0.001,0.0058,0.0023,0.0051,0.0029,0.0594,0.0062,3.9089,0.0076,0.0665,0.0002,0.0099,0.0,0.0185,0.0002,0.0016,0.001,0.0234,0.0002,0.0031,0.0006,0.0023,0.001,0.0008,0.0002,0.0025,0.0025,0.0058,0.001,0.0002,0.0483,0.068,0.0008,0.1481,0.0659,0.7802,0.0,0.0191,0.0004
2020-06-11,6.7101,6.5309,6.2967,0.2797,6.2967,0.0553,0.0079,0.9044,0.0301,0.038,0.0081,0.0,0.0079,0.0023,0.0128,0.0047,0.0549,0.0147,3.839,0.0043,0.1465,0.0,0.0038,0.0002,0.0124,0.0002,0.0068,0.0011,0.0784,0.0002,0.0102,0.0006,0.0019,0.0429,0.003,0.0009,0.0028,0.0009,0.0019,0.0011,0.0,0.0303,0.0237,0.0017,0.187,0.1906,1.0617,0.0,0.0058,0.0009
2020-06-12,6.6296,6.6734,6.4028,0.2224,6.4028,0.0084,0.0111,0.9452,0.0312,0.0394,0.0046,0.0004,0.0102,0.0004,0.0159,0.0024,0.0436,0.0066,3.6469,0.0046,0.1123,0.0002,0.0029,0.0002,0.0159,0.0,0.0736,0.008,0.0654,0.0,0.0057,0.0004,0.0013,0.0027,0.0013,0.0018,0.0015,0.0146,0.0009,0.0004,0.0004,0.0117,0.0197,0.002,0.1895,0.1114,0.7639,0.0,0.0007,0.0002
2020-06-13,6.1481,5.3481,5.1822,0.1224,5.1822,0.0156,0.0104,0.8349,0.0463,0.0311,0.0048,0.0,0.0107,0.001,0.009,0.0021,0.0785,0.0055,3.8189,0.0031,0.1245,0.0,0.0045,0.0,0.0145,0.0,0.0467,0.0062,0.0263,0.0,0.0024,0.0003,0.0017,0.0059,0.0028,0.0,0.0031,0.0035,0.0007,0.0007,0.0021,0.0453,0.0204,0.0,0.1922,0.1248,0.4965,0.0,0.001,0.0003
2020-06-14,5.433,4.5376,4.3262,0.2182,4.3262,0.0083,0.0083,0.8954,0.0304,0.0274,0.0053,0.003,0.0406,0.0,0.006,0.0034,0.062,0.0023,3.3253,0.0038,0.0714,0.0,0.0026,0.0,0.0762,0.0,0.0436,0.0008,0.0623,0.0,0.0038,0.0015,0.0026,0.0034,0.0004,0.0,0.0023,0.0026,0.018,0.0019,0.0019,0.1224,0.0146,0.0,0.1217,0.0699,0.4672,0.0,0.0008,0.0
2020-06-15,5.6302,5.6802,5.4978,0.2216,5.4978,0.0091,0.0093,0.7076,0.0249,0.04,0.0038,0.0011,0.0089,0.002,0.006,0.0027,0.0458,0.006,2.4403,0.008,0.0523,0.0,0.0138,0.0002,0.0785,0.0002,0.0007,0.0016,0.0494,0.0027,0.0038,0.0,0.002,0.0033,0.0007,0.0002,0.0029,0.0016,0.0058,0.0002,0.0002,0.0678,0.0136,0.0007,0.1559,0.0518,0.3931,0.0,0.0009,0.0013
2020-06-16,6.3944,6.4205,6.1938,0.3378,6.1938,0.0105,0.0117,0.6225,0.0201,0.0416,0.0279,0.0041,0.0316,0.0006,0.0049,0.0195,0.0351,0.0113,2.5068,0.0084,0.0976,0.0,0.0059,0.0002,0.0164,0.0,0.0002,0.0016,0.103,0.0006,0.0051,0.0002,0.0018,0.0014,0.0004,0.0002,0.0016,0.0018,0.0006,0.0006,0.0008,0.0295,0.025,0.0111,0.1454,0.0921,0.6638,0.0,0.0018,0.0023
2020-06-17,5.8516,6.0919,5.8854,0.322,5.8854,0.0523,0.0113,0.7012,0.022,0.0309,0.0083,0.0,0.018,0.0012,0.0103,0.0022,0.0454,0.0163,2.4969,0.0406,0.0561,0.0004,0.0065,0.0,0.0478,0.0,0.0004,0.001,0.0965,0.0,0.005,0.0002,0.0063,0.0014,0.0002,0.0002,0.0042,0.001,0.0008,0.004,0.0014,0.0103,0.0153,0.0036,0.1421,0.0537,0.5101,0.0,0.0024,0.0016
2020-06-18,5.9539,6.0759,5.8836,0.3361,5.8836,0.0148,0.0076,0.8215,0.0258,0.0293,0.0029,0.0006,0.0072,0.0016,0.0223,0.0012,0.0465,0.0098,2.003,0.0307,0.0824,0.0,0.0037,0.0,0.0328,0.0002,0.0004,0.0002,0.0512,0.0,0.0076,0.0002,0.0059,0.0043,0.0004,0.0002,0.0025,0.0197,0.0008,0.0,0.0008,0.0307,0.0211,0.0014,0.125,0.0828,0.8731,0.0,0.0016,0.001
2020-06-19,5.7069,6.0356,5.864,0.3339,5.864,0.0627,0.0075,0.9461,0.0213,0.0326,0.0108,0.0004,0.0067,0.0011,0.0112,0.0198,0.0287,0.0276,2.2779,0.0125,0.0606,0.0,0.0037,0.0,0.0377,0.0,0.0047,0.0058,0.0795,0.0,0.0058,0.0006,0.0013,0.0024,0.0002,0.0056,0.0017,0.0082,0.0011,0.0002,0.0011,0.0509,0.0259,0.0006,0.1354,0.0606,0.6394,0.0,0.0017,0.0011
2020-06-20,5.6504,5.6544,5.4911,0.1754,5.4911,0.0181,0.0057,1.276,0.0286,0.0131,0.0064,0.0,0.0037,0.0017,0.0114,0.0155,0.0168,0.0074,2.7324,0.0034,0.0208,0.0003,0.0034,0.0,0.0605,0.0003,0.0803,0.0027,0.0286,0.0,0.004,0.0,0.0017,0.004,0.0007,0.0074,0.0007,0.0017,0.001,0.0,0.0017,0.0561,0.0239,0.0013,0.1364,0.0205,0.5424,0.0,0.0007,0.0064
2020-06-21,5.7117,4.8804,4.6614,0.1588,4.6614,0.0106,0.0049,1.3053,0.0261,0.0167,0.0057,0.0,0.0076,0.0011,0.0076,0.0068,0.0261,0.0027,2.3173,0.0042,0.036,0.0,0.003,0.0,0.0837,0.0,0.0341,0.0008,0.0133,0.0004,0.003,0.0,0.0045,0.0011,0.0011,0.0011,0.0057,0.0307,0.0023,0.0004,0.0015,0.0413,0.0076,0.0008,0.0943,0.0345,0.4725,0.0,0.0004,0.0064
2020-06-22,5.928,5.885,5.6497,0.2303,5.6497,0.0573,0.0143,1.1177,0.1023,0.0306,0.0102,0.0002,0.0079,0.0023,0.0403,0.0059,0.0222,0.0202,1.532,0.0066,0.029,0.0016,0.0029,0.0002,0.0623,0.0,0.0014,0.0027,0.0725,0.0,0.0079,0.0007,0.0011,0.0455,0.0002,0.0016,0.0018,0.0016,0.002,0.0,0.0016,0.0109,0.0199,0.0002,0.134,0.031,0.4545,0.0,0.0009,0.0038
2020-06-23,6.0941,6.1072,5.8279,0.3145,5.8279,0.0795,0.0131,1.0785,0.0371,0.0371,0.0054,0.0037,0.0077,0.0017,0.0311,0.0143,0.0752,0.0068,1.5537,0.0108,0.157,0.0004,0.0041,0.0002,0.0499,0.0,0.001,0.0002,0.127,0.0002,0.0046,0.0012,0.0037,0.0696,0.0006,0.0006,0.018,0.0012,0.0029,0.0012,0.0029,0.0141,0.0186,0.0006,0.1195,0.1537,0.5546,0.0,0.0008,0.0017
2020-06-24,6.1631,6.33,6.0737,0.3091,6.0737,0.075,0.0129,1.031,0.0238,0.0348,0.0131,0.001,0.0148,0.0019,0.0288,0.0181,0.0388,0.0306,1.5313,0.0081,0.119,0.0002,0.0069,0.0,0.0135,0.0002,0.0058,0.0,0.0731,0.0002,0.0035,0.001,0.0031,0.0127,0.0,0.0004,0.0215,0.0008,0.0004,0.0008,0.0008,0.0156,0.0352,0.001,0.1005,0.1113,0.4795,0.0,0.0006,0.0004
2020-06-25,6.476,7.0154,6.7508,0.4119,6.7508,0.0898,0.0128,1.1475,0.0277,0.0402,0.007,0.0015,0.0109,0.0074,0.0085,0.0081,0.0251,0.0145,1.5734,0.0053,0.1213,0.0002,0.0087,0.0,0.037,0.0004,0.0006,0.0006,0.0647,0.0,0.0021,0.0011,0.0036,0.0066,0.0015,0.0021,0.0013,0.0002,0.0023,0.0002,0.0013,0.0085,0.0319,0.0023,0.1398,0.1203,0.9389,0.0,0.0011,0.0013
2020-06-26,6.8158,7.2559,6.969,0.4217,6.969,0.0855,0.0121,1.4306,0.0333,0.0404,0.0219,0.0011,0.023,0.0036,0.054,0.0164,0.0385,0.0087,1.4215,0.0021,0.1257,0.0018,0.0119,0.0002,0.0319,0.0002,0.0014,0.0091,0.0737,0.0007,0.005,0.0009,0.0052,0.0123,0.0002,0.0016,0.0151,0.0075,0.0005,0.0002,0.0009,0.0185,0.0381,0.0007,0.1412,0.1243,0.785,0.0,0.0021,0.0021
2020-06-27,6.2813,6.1522,5.7747,0.1542,5.7747,0.0258,0.0085,1.3715,0.0272,0.0233,0.0202,0.0,0.017,0.0039,0.0761,0.0064,0.0389,0.0371,1.6761,0.0035,0.0393,0.0,0.0248,0.0,0.0265,0.0004,0.0,0.0,0.0322,0.0,0.0074,0.0057,0.0014,0.006,0.0011,0.0,0.0011,0.0046,0.0018,0.0004,0.0011,0.0209,0.07,0.0004,0.1383,0.0386,0.433,0.0,0.0021,0.0007
2020-06-28,5.3234,4.7472,4.6289,0.0938,4.6289,0.0103,0.0062,1.2713,0.0132,0.015,0.0059,0.0037,0.0084,0.0018,0.0776,0.0055,0.2985,0.0663,1.3175,0.0066,0.1161,0.0,0.0103,0.0,0.0044,0.0,0.0048,0.0004,0.019,0.0004,0.0011,0.0029,0.0037,0.004,0.0,0.0004,0.0022,0.0007,0.0022,0.0004,0.0026,0.0407,0.0256,0.0,0.259,0.1157,0.3187,0.0,0.0004,0.0029
2020-06-29,5.7356,5.8934,5.6818,0.2527,5.6818,0.0623,0.0113,0.957,0.0303,0.04,0.0046,0.0007,0.0071,0.0046,0.0138,0.0067,0.0549,0.0287,1.0799,0.0074,0.0793,0.0002,0.0126,0.0002,0.0184,0.0002,0.0023,0.0005,0.0956,0.0007,0.0067,0.0044,0.0018,0.0039,0.0005,0.0028,0.0018,0.0136,0.0014,0.0005,0.0011,0.0223,0.0193,0.0002,0.2029,0.0742,0.4145,0.0,0.0007,0.0009
2020-06-30,6.0789,6.6344,6.3519,0.2555,6.3519,0.0588,0.012,1.1121,0.0237,0.031,0.0089,0.0045,0.0171,0.0045,0.0087,0.012,0.0809,0.0056,0.9584,0.0037,0.1236,0.0002,0.0085,0.0004,0.0064,0.0002,0.001,0.0029,0.0442,0.0004,0.0074,0.0021,0.0006,0.0111,0.0002,0.0054,0.0035,0.0002,0.0019,0.0019,0.0012,0.0213,0.0217,0.0004,0.1802,0.1226,0.4835,0.0,0.0004,0.0
2020-07-01,6.5278,6.9447,6.6619,0.3331,6.6619,0.0507,0.0132,1.1435,0.0267,0.035,0.012,0.0014,0.0141,0.0145,0.0149,0.0106,0.091,0.012,1.1499,0.0031,0.1376,0.0002,0.0083,0.0,0.0215,0.0004,0.0002,0.0014,0.0873,0.0002,0.0041,0.0006,0.0017,0.0414,0.0002,0.0019,0.005,0.0021,0.0008,0.0006,0.001,0.0217,0.0172,0.0008,0.1552,0.1368,0.7815,0.0,0.0085,0.0008
2020-07-02,6.4793,6.9352,6.6081,0.3254,6.6081,0.052,0.0121,1.337,0.0468,0.0381,0.0093,0.0009,0.0143,0.0615,0.0251,0.0063,0.1195,0.0061,0.9804,0.0013,0.1766,0.0004,0.0084,0.0,0.0704,0.0002,0.0009,0.0004,0.0574,0.0,0.0082,0.0028,0.0032,0.0424,0.0,0.0199,0.0013,0.0011,0.0017,0.0013,0.0002,0.0561,0.0372,0.003,0.158,0.176,1.0948,0.0,0.0039,0.0028
2020-07-03,5.5345,5.8013,5.543,0.2124,5.543,0.0182,0.0057,1.3149,0.0455,0.0308,0.004,0.0002,0.0054,0.0239,0.0663,0.0038,0.0331,0.0076,0.7884,0.0031,0.0535,0.0,0.0213,0.0,0.0521,0.0,0.0002,0.0009,0.0417,0.0,0.005,0.0019,0.0033,0.0085,0.0007,0.0021,0.0014,0.0083,0.0005,0.0002,0.0009,0.009,0.0232,0.0017,0.1529,0.0537,0.6482,0.0,0.0012,0.0009
2020-07-04,6.0551,5.8606,5.5801,0.1803,5.5801,0.0211,0.0095,1.5943,0.0237,0.0182,0.0047,0.0055,0.0237,0.0062,0.0306,0.0033,0.0335,0.0087,1.2024,0.0033,0.0452,0.0,0.0142,0.0,0.0372,0.0004,0.0,0.0036,0.0295,0.0,0.0029,0.0029,0.0036,0.0062,0.0004,0.0007,0.0047,0.004,0.0011,0.0,0.0,0.0353,0.0423,0.0018,0.161,0.0433,0.3242,0.0,0.0004,0.0011
2020-07-05,5.5125,5.2761,5.1179,0.1718,5.1179,0.0175,0.0055,1.6692,0.0284,0.0125,0.0206,0.0043,0.0144,0.0066,0.0339,0.0066,0.2104,0.0062,1.2045,0.0129,0.037,0.0004,0.009,0.0,0.0736,0.0004,0.069,0.0012,0.0257,0.0,0.0031,0.0,0.0051,0.009,0.0,0.0008,0.0062,0.0031,0.0023,0.0004,0.0004,0.1324,0.0144,0.0012,0.1426,0.0362,0.448,0.0,0.0008,0.0012
2020-07-06,6.2825,6.2081,5.9859,0.3743,5.9859,0.0968,0.0129,1.1555,0.0285,0.024,0.0054,0.0028,0.0113,0.0045,0.0127,0.0045,0.04,0.0228,0.7574,0.0111,0.0558,0.0007,0.0059,0.0009,0.0928,0.0002,0.0327,0.0016,0.0509,0.0,0.0042,0.0002,0.0012,0.0633,0.0002,0.0009,0.0035,0.0092,0.0009,0.0007,0.0002,0.0221,0.0198,0.0012,0.1224,0.0551,0.4652,0.0,0.0014,0.0021
2020-07-07,6.6554,7.1661,6.8976,0.3369,6.8976,0.0634,0.0112,1.039,0.0506,0.0602,0.0055,0.0025,0.0225,0.0068,0.0112,0.0297,0.0663,0.0263,0.808,0.0453,0.1403,0.0,0.007,0.0,0.0464,0.0,0.0004,0.0155,0.0572,0.0002,0.0072,0.0011,0.0028,0.0549,0.0021,0.0021,0.0032,0.0055,0.0013,0.0008,0.0017,0.0136,0.0182,0.0017,0.1634,0.1397,0.5268,0.0,0.0008,0.0006
2020-07-08,6.5441,7.1615,6.9035,0.304,6.9035,0.0631,0.0122,1.1325,0.0261,0.0322,0.0189,0.0006,0.0191,0.0042,0.032,0.0081,0.0757,0.0384,0.6701,0.0218,0.0942,0.0002,0.0058,0.0,0.0365,0.0,0.0015,0.0027,0.0511,0.0004,0.0071,0.0006,0.0019,0.0091,0.0006,0.0006,0.0017,0.0068,0.0008,0.0083,0.0006,0.0087,0.0737,0.0008,0.1816,0.0917,0.5126,0.0,0.0044,0.0008
2020-07-09,6.4535,6.817,6.556,0.3679,6.556,0.0773,0.0095,1.0914,0.0284,0.0414,0.0057,0.0038,0.0095,0.0086,0.0124,0.0038,0.1275,0.0158,0.9177,0.0113,0.1182,0.0,0.0078,0.0,0.0357,0.0,0.0023,0.0011,0.0491,0.0,0.0061,0.0006,0.016,0.0483,0.0008,0.0013,0.0044,0.0017,0.0013,0.05,0.0004,0.0084,0.0317,0.0019,0.1262,0.1153,0.8436,0.0,0.0027,0.0004
2020-07-10,6.2479,6.5766,6.2995,0.2848,6.2995,0.0254,0.0112,1.182,0.0272,0.0361,0.0096,0.0016,0.0406,0.0052,0.0245,0.0099,0.0512,0.0067,0.763,0.0065,0.0792,0.0002,0.0105,0.0,0.0675,0.0,0.0007,0.0007,0.0325,0.0002,0.0056,0.0,0.0049,0.0065,0.0,0.0007,0.0047,0.0002,0.0009,0.002,0.0004,0.0112,0.0321,0.0007,0.125,0.0776,0.6562,0.0,0.0004,0.0002
2020-07-11,6.5533,6.6295,6.3442,0.1051,6.3442,0.0082,0.011,1.517,0.0242,0.0192,0.005,0.0039,0.0395,0.0068,0.0438,0.0164,0.0331,0.0114,0.6401,0.0192,0.1393,0.0,0.0061,0.0,0.1945,0.0,0.0004,0.0004,0.0296,0.0,0.0057,0.0011,0.0043,0.0014,0.0,0.0036,0.0032,0.005,0.0018,0.0021,0.0,0.0232,0.0271,0.0057,0.1574,0.1386,0.4912,0.0,0.0007,0.0007
2020-07-12,5.8407,5.6475,5.3738,0.1274,5.3738,0.0097,0.0046,1.3798,0.0619,0.0159,0.0058,0.0,0.0139,0.0054,0.0585,0.0093,0.0244,0.0298,0.3945,0.0298,0.0329,0.0008,0.0046,0.0,0.1823,0.0,0.0015,0.0008,0.0197,0.0,0.0031,0.0008,0.0023,0.0023,0.0004,0.0004,0.0062,0.0031,0.0031,0.0004,0.0,0.0263,0.0209,0.0015,0.2458,0.0337,0.3875,0.0,0.0,0.0004
2020-07-13,6.0659,6.3413,6.1125,0.2508,6.1125,0.0606,0.0097,1.3884,0.0408,0.0327,0.0049,0.0007,0.0204,0.0063,0.0619,0.0093,0.0439,0.1,0.5135,0.042,0.0671,0.0012,0.0058,0.0002,0.0401,0.0,0.0167,0.0007,0.0318,0.0,0.0046,0.0012,0.0023,0.0503,0.0,0.0032,0.0093,0.0014,0.0028,0.0012,0.0005,0.0218,0.0258,0.0005,0.1469,0.0661,0.4452,0.0,0.0007,0.0021
2020-07-14,6.7736,7.1069,6.771,0.3608,6.771,0.0519,0.0088,1.3109,0.032,0.0489,0.0097,0.0034,0.0112,0.006,0.0135,0.03,0.0745,0.0182,0.6007,0.0103,0.1316,0.0006,0.0043,0.0,0.0176,0.0002,0.0009,0.0,0.0974,0.0,0.0058,0.0017,0.0019,0.0442,0.0006,0.0062,0.0058,0.0013,0.0015,0.0004,0.0009,0.0084,0.0618,0.0013,0.1462,0.1314,0.7681,0.0,0.0004,0.0028
2020-07-15,6.4843,7.2196,6.9313,0.3899,6.9313,0.0598,0.0118,1.1141,0.0507,0.0376,0.0217,0.001,0.0105,0.0128,0.0482,0.0079,0.1555,0.0141,0.7883,0.0085,0.3702,0.0006,0.0064,0.0,0.0329,0.0002,0.0012,0.0002,0.109,0.0002,0.0192,0.0012,0.0025,0.0459,0.0,0.0021,0.0062,0.0017,0.0017,0.0004,0.0008,0.005,0.0716,0.0029,0.175,0.368,0.5874,0.0,0.0021,0.0006
2020-07-16,6.4514,7.1916,6.8566,0.3935,6.8566,0.026,0.0095,1.3242,0.0302,0.0433,0.0038,0.0032,0.0122,0.0072,0.0441,0.011,0.2444,0.0087,0.5514,0.0063,0.3869,0.0002,0.0053,0.0,0.0163,0.0,0.0006,0.0006,0.0923,0.0,0.0089,0.0019,0.0046,0.0169,0.0002,0.0023,0.0044,0.0154,0.0013,0.0004,0.0032,0.0057,0.0251,0.0055,0.2106,0.3742,1.0706,0.0,0.0034,0.0017
2020-07-17,6.2678,6.7858,6.4844,0.3353,6.4844,0.0552,0.0102,1.2303,0.0246,0.0362,0.0057,0.0011,0.036,0.0057,0.0384,0.0079,0.1646,0.014,0.6625,0.0005,0.189,0.0,0.0075,0.0,0.0066,0.0002,0.0005,0.0009,0.0787,0.0002,0.0059,0.0011,0.0018,0.0063,0.0002,0.009,0.0068,0.0161,0.0014,0.0005,0.0018,0.0179,0.0228,0.0014,0.1327,0.1879,0.7412,0.0,0.0023,0.0009
2020-07-18,5.4205,5.9314,5.696,0.2098,5.696,0.033,0.0092,1.0755,0.0224,0.0178,0.0028,0.0,0.0156,0.0451,0.0185,0.0053,0.0369,0.005,0.959,0.0036,0.0579,0.0,0.0199,0.0,0.0107,0.0,0.0,0.0007,0.0259,0.0,0.0263,0.0025,0.0014,0.0252,0.0,0.0053,0.0028,0.0057,0.0004,0.0,0.0014,0.0156,0.2123,0.0004,0.1395,0.0483,0.6125,0.0,0.0014,0.0004
2020-07-19,5.6566,5.1429,4.8654,0.3034,4.8654,0.0322,0.0118,1.0475,0.0239,0.02,0.0075,0.0035,0.0137,0.0043,0.0098,0.0298,0.0573,0.1083,1.0471,0.0016,0.0703,0.0004,0.0031,0.0,0.1868,0.0,0.0004,0.0,0.0867,0.0,0.0067,0.0008,0.0055,0.0263,0.0,0.0004,0.0031,0.0027,0.0008,0.0008,0.0,0.0075,0.102,0.0004,0.1162,0.0593,0.5722,0.0,0.0012,0.0
2020-07-20,5.644,6.1116,5.837,0.4816,5.837,0.1601,0.008,1.0227,0.0295,0.023,0.003,0.0,0.0157,0.0026,0.0091,0.0319,0.4255,0.0047,0.8344,0.0042,0.3709,0.0002,0.0042,0.0002,0.046,0.0002,0.0,0.0007,0.1468,0.0,0.0047,0.0,0.0021,0.1189,0.0007,0.0016,0.0021,0.0026,0.0007,0.0,0.0131,0.0068,0.0197,0.0007,0.1449,0.3704,0.8794,0.0,0.0012,0.0019
2020-07-21,6.4501,7.2101,6.8525,0.5793,6.8525,0.0467,0.0166,0.7712,0.115,0.0733,0.0065,0.0044,0.0364,0.002,0.0076,0.0057,0.3103,0.0284,1.4507,0.0705,0.2974,0.0,0.0024,0.0,0.0249,0.0002,0.0,0.0004,0.1586,0.0,0.0033,0.0017,0.0026,0.0201,0.0004,0.0013,0.0048,0.002,0.0107,0.0007,0.034,0.0074,0.0168,0.0015,0.1792,0.2994,0.9023,0.0,0.0015,0.0004
2020-07-22,7.1534,7.9375,7.6247,0.5807,7.6247,0.1263,0.0229,0.9576,0.1931,0.066,0.0085,0.0017,0.0094,0.0598,0.0126,0.0124,0.2466,0.0041,2.194,0.0491,0.3198,0.0,0.0062,0.0,0.0951,0.0,0.0145,0.0,0.185,0.0,0.0051,0.0006,0.0013,0.1068,0.0002,0.0024,0.012,0.044,0.0056,0.0002,0.0406,0.0137,0.0199,0.0026,0.1669,0.316,0.8108,0.0,0.0026,0.0004
2020-07-23,7.5379,8.0026,7.6079,0.6447,7.6079,0.2213,0.0218,1.0238,0.2165,0.0602,0.0818,0.0055,0.0068,0.0436,0.0159,0.007,0.1112,0.031,2.2842,0.0118,0.1744,0.0,0.0028,0.0,0.0733,0.0,0.0046,0.0002,0.2233,0.0,0.0174,0.0004,0.0015,0.1293,0.0002,0.0037,0.0059,0.002,0.0011,0.0009,0.0024,0.0181,0.017,0.0004,0.1757,0.1629,1.3365,0.0,0.0013,0.002
2020-07-24,7.4111,7.916,7.5715,0.5426,7.5715,0.1586,0.0332,1.0253,0.2175,0.0616,0.1009,0.0032,0.1106,0.0062,0.0383,0.0974,0.1051,0.0062,2.0738,0.0143,0.1014,0.0,0.0039,0.0005,0.0464,0.0,0.0002,0.0012,0.1679,0.0,0.0106,0.0002,0.0021,0.121,0.0005,0.0018,0.0051,0.0018,0.0014,0.0002,0.0005,0.0164,0.0238,0.0021,0.2076,0.0988,1.0036,0.0,0.0012,0.0055
