datetime,kavanaugh_intensity,hurricane florence_intensity,fortnite_intensity,mollie tibbetts_intensity,michael cohen_intensity,avengers 4_intensity,anthony bourdain_intensity,dez bryant_intensity,black panther_intensity,kate spade_intensity,world cup 2018_intensity,cohen_intensity,xxxtentacion_intensity,le'veon bell_intensity,government shutdown_intensity,mega millions_intensity,red dead redemption 2_intensity,meghan markle_intensity,kawhi leonard_intensity,cryptocurrency_intensity,manafort_intensity,avengers infinity war_intensity,mueller_intensity,demi lovato_intensity,dow jones_intensity,mueller investigation_intensity,ripple_intensity,tsunami_intensity,hawaii_intensity,kanye west_intensity,robert mueller_intensity,weather radar_intensity,khloe kardashian_intensity,kingdom hearts 3_intensity,lebron james_intensity,local news_intensity,shooting_intensity,lakers_intensity,stock market_intensity,markelle fultz_intensity,cleveland browns_intensity,nafta_intensity,eagles_intensity,nicki minaj_intensity,red sox_intensity,kate middleton_intensity,netflix_intensity,instagram_intensity,news today_intensity
2018-01-01,0.0008,0.0,0.0016,0.0,0.0016,0.0008,0.0027,0.0059,0.0158,0.0011,0.0005,0.062,0.0013,0.0301,0.0623,0.0236,0.0016,0.0298,0.0038,0.0496,0.0166,0.0166,0.0845,0.004,0.0158,0.026,0.0233,0.022,0.1642,0.0145,0.0572,0.0021,0.0075,0.0011,0.0182,0.0894,1.7057,0.0569,0.2914,0.0005,0.0762,0.026,0.1916,0.004,0.0123,0.0502,0.1234,0.7951,0.0102
2018-01-02,0.0006,0.0,0.003,0.0,0.0006,0.0006,0.0112,0.0031,0.0171,0.0008,0.0,0.0527,0.0004,0.0089,0.187,0.0358,0.0016,0.0305,0.0057,0.0915,0.0264,0.0187,0.1826,0.0419,0.1407,0.0242,0.062,0.0553,0.1521,0.1427,0.1539,0.0016,0.0063,0.0004,0.0179,0.1494,0.8575,0.0431,0.1895,0.0045,0.0331,0.0323,0.1112,0.0327,0.0144,0.0081,0.2153,1.0282,0.0209
2018-01-03,0.0013,0.0,0.0011,0.0,0.0051,0.0011,0.0016,0.0034,0.0155,0.0011,0.0,0.1637,0.0014,0.0013,0.0763,0.0774,0.0019,0.0519,0.0155,0.0918,0.2183,0.0091,0.2994,0.0037,0.1491,0.1103,0.0785,0.0667,0.1411,0.0574,0.2473,0.0042,0.0343,0.0,0.0295,0.1826,0.7987,0.0321,0.2066,0.0022,0.0284,0.0191,0.0742,0.0309,0.0272,0.0082,0.1675,0.8471,0.0295
2018-01-04,0.0008,0.0,0.0023,0.0,0.0048,0.0013,0.0018,0.0015,0.0914,0.0013,0.0003,0.0883,0.0008,0.0068,0.0786,0.1013,0.001,0.074,0.0071,0.0985,0.2492,0.0142,0.371,0.0382,0.2758,0.0942,0.1003,0.0664,0.1886,0.0995,0.3025,0.0092,0.0443,0.0,0.0262,0.124,0.7304,0.0631,0.2427,0.0018,0.018,0.0185,0.1333,0.0586,0.017,0.0071,0.1946,0.6667,0.0285
2018-01-05,0.0013,0.0,0.0024,0.0,0.0022,0.0017,0.011,0.0015,0.0458,0.0015,0.0007,0.0653,0.0006,0.0076,0.0445,0.1221,0.0006,0.0744,0.0024,0.0806,0.0674,0.0084,0.3169,0.0447,0.2938,0.0873,0.0886,0.0346,0.1424,0.0136,0.2745,0.0019,0.0249,0.0002,0.0147,0.1258,0.7699,0.0251,0.2907,0.0011,0.0182,0.0333,0.118,0.0395,0.0106,0.008,0.3361,0.4933,0.0294
2018-01-06,0.0016,0.0,0.0025,0.0,0.0146,0.0021,0.0021,0.0016,0.0317,0.0002,0.0002,0.1188,0.0005,0.0042,0.0428,0.3008,0.0009,0.0188,0.0169,0.063,0.0586,0.0125,0.3128,0.0065,0.0739,0.0711,0.035,0.0516,0.122,0.0218,0.2834,0.0028,0.0197,0.0002,0.0188,0.0852,0.7432,0.0674,0.1285,0.0025,0.032,0.0526,0.1308,0.0081,0.0174,0.0039,0.3105,0.3635,0.0218
2018-01-07,0.0003,0.0,0.0163,0.0,0.0009,0.0044,0.0021,0.0009,0.0101,0.0,0.0,0.0651,0.0003,0.0027,0.1511,0.462,0.0009,0.029,0.0065,0.047,0.1636,0.0095,0.1284,0.003,0.0254,0.0266,0.0405,0.0245,0.1083,0.0092,0.1014,0.0021,0.0216,0.0009,0.0186,0.0695,0.6389,0.0355,0.0802,0.0024,0.0328,0.0432,0.1201,0.0027,0.0086,0.0047,0.1269,0.3585,0.0151
2018-01-08,0.001,0.0,0.0066,0.0,0.001,0.0082,0.001,0.0006,0.0697,0.0015,0.001,0.1388,0.0003,0.0021,0.0291,0.0864,0.0006,0.0173,0.0144,0.0877,0.2195,0.0126,0.1413,0.0034,0.1192,0.0259,0.0461,0.0241,0.1388,0.0336,0.12,0.0023,0.012,0.0,0.0162,0.0713,0.5526,0.0416,0.1378,0.0003,0.0469,0.0482,0.0702,0.0023,0.0081,0.0354,0.3904,0.4936,0.0244
2018-01-09,0.0011,0.0,0.0014,0.0,0.0005,0.0019,0.0008,0.0008,0.0452,0.003,0.0011,0.0508,0.0,0.0021,0.083,0.0106,0.0005,0.0767,0.0051,0.0974,0.0594,0.0099,0.195,0.0043,0.1086,0.0268,0.058,0.0157,0.1514,0.0279,0.1428,0.0016,0.0191,0.0005,0.0469,0.0998,0.6686,0.0314,0.1535,0.0006,0.0101,0.0463,0.0689,0.0067,0.0087,0.0191,0.129,0.4198,0.0268
2018-01-10,0.0016,0.0,0.0043,0.0,0.064,0.0065,0.0006,0.0008,0.0464,0.0014,0.0002,0.1146,0.0016,0.0036,0.1315,0.0077,0.0008,0.0904,0.0055,0.1257,0.0547,0.0189,0.1572,0.003,0.0932,0.0566,0.0525,0.1691,0.1386,0.0164,0.1364,0.0008,0.0468,0.0002,0.0514,0.1028,0.5922,0.0281,0.1711,0.0022,0.0155,0.0672,0.0754,0.0244,0.0101,0.0139,0.1353,0.5963,0.0263
2018-01-11,0.0033,0.0,0.0029,0.0,0.0083,0.0173,0.004,0.0009,0.0333,0.0026,0.0003,0.072,0.0009,0.0086,0.0872,0.0012,0.0007,0.0247,0.0029,0.1487,0.0287,0.0219,0.2072,0.0021,0.0898,0.1162,0.0682,0.0278,0.1034,0.0169,0.182,0.0123,0.01,0.0003,0.0297,0.0974,0.6144,0.0162,0.1618,0.0012,0.0176,0.097,0.0744,0.0052,0.0466,0.0105,0.1357,0.4358,0.0698
2018-01-12,0.0045,0.0,0.0038,0.0,0.0216,0.0062,0.001,0.0012,0.0239,0.0035,0.0007,0.1028,0.0002,0.0176,0.2221,0.0517,0.0,0.0227,0.008,0.0942,0.0244,0.0109,0.1044,0.0018,0.1065,0.0308,0.0498,0.0214,0.2209,0.0087,0.0811,0.01,0.0401,0.0,0.0256,0.1308,0.6154,0.0242,0.1664,0.0018,0.0084,0.0928,0.1214,0.0279,0.0156,0.0077,0.1888,0.4386,0.0214
2018-01-13,0.0,0.0,0.0034,0.0,0.1582,0.0025,0.0007,0.001,0.0169,0.0005,0.0002,0.204,0.0002,0.0069,0.0964,0.155,0.0002,0.012,0.0074,0.054,0.0451,0.0052,0.1604,0.0025,0.0368,0.0223,0.0277,0.1158,0.4706,0.0589,0.117,0.0029,0.0071,0.0005,0.063,0.0851,0.8878,0.0429,0.0912,0.0005,0.0093,0.0316,0.1194,0.0105,0.0208,0.0059,0.0883,0.4821,0.0191
2018-01-14,0.0006,0.0,0.0027,0.0,0.0405,0.0024,0.0009,0.0009,0.0142,0.0003,0.0,0.1372,0.0012,0.0364,0.0804,0.0077,0.0,0.0692,0.016,0.0467,0.0089,0.0071,0.0464,0.0071,0.0101,0.0065,0.0195,0.2952,0.8254,0.0033,0.0296,0.0018,0.0121,0.0,0.0302,0.0612,0.6004,0.0334,0.0982,0.0038,0.0056,0.0278,0.2061,0.0035,0.0115,0.0077,0.0796,0.2854,0.0112
2018-01-15,0.0004,0.0,0.004,0.0,0.0038,0.0049,0.0013,0.0009,0.0806,0.0016,0.0004,0.0344,0.0011,0.0351,0.0865,0.0025,0.0004,0.0408,0.0036,0.0579,0.0169,0.0083,0.0576,0.0076,0.0304,0.0086,0.0349,0.0374,0.4724,0.004,0.0405,0.0016,0.0095,0.0,0.0477,0.0835,0.4585,0.0241,0.0849,0.0032,0.0088,0.0311,0.243,0.0049,0.0121,0.0074,0.0979,0.2923,0.0126
2018-01-16,0.0008,0.0,0.0034,0.0,0.0092,0.0049,0.0012,0.0014,0.0618,0.0012,0.0,0.0803,0.0005,0.0051,0.176,0.0057,0.0006,0.016,0.0051,0.1108,0.1128,0.0159,0.1161,0.0114,0.1264,0.0458,0.0738,0.0368,0.4573,0.1147,0.1013,0.0018,0.0219,0.0003,0.0345,0.0956,0.6769,0.0262,0.1534,0.0025,0.0077,0.0422,0.1131,0.0148,0.0142,0.0126,0.1604,0.4362,0.0294
2018-01-17,0.0011,0.0,0.0046,0.0,0.021,0.0043,0.0026,0.001,0.0195,0.0021,0.0002,0.0718,0.0008,0.0044,0.3321,0.0054,0.0005,0.029,0.0108,0.1723,0.0744,0.0124,0.3548,0.0046,0.1306,0.1422,0.0839,0.0414,0.4338,0.0478,0.2914,0.0046,0.0134,0.0,0.0337,0.1078,0.5842,0.021,0.1525,0.0011,0.0057,0.059,0.1383,0.0051,0.0215,0.0197,0.1445,0.5219,0.0496
2018-01-18,0.0039,0.0,0.0029,0.0,0.0181,0.0034,0.0014,0.0016,0.0251,0.0018,0.0007,0.0892,0.0013,0.0038,0.4502,0.0022,0.0,0.0475,0.0149,0.1314,0.0195,0.0208,0.2014,0.0097,0.1489,0.103,0.0491,0.0215,0.3733,0.048,0.1771,0.0158,0.041,0.0004,0.0167,0.105,0.8451,0.0392,0.1941,0.0011,0.0159,0.1224,0.153,0.0505,0.0136,0.0093,0.2038,0.4041,0.0272
2018-01-19,0.0159,0.0,0.0033,0.0,0.0396,0.0029,0.0014,0.0005,0.0262,0.0006,0.0003,0.1191,0.0025,0.0147,1.328,0.0013,0.0003,0.0734,0.0038,0.1094,0.0212,0.0075,0.1513,0.0059,0.1151,0.04,0.0436,0.0317,0.2472,0.1055,0.1251,0.0038,0.0515,0.0003,0.0477,0.0913,0.8516,0.0232,0.1392,0.0013,0.0151,0.0848,0.183,0.0565,0.016,0.0319,0.154,0.4543,0.0212
2018-01-20,0.0024,0.0,0.0031,0.0,0.0447,0.0052,0.0024,0.0008,0.0178,0.0016,0.0003,0.1117,0.0005,0.0042,2.2937,0.0052,0.0008,0.0301,0.0076,0.0591,0.0149,0.0037,0.2298,0.0079,0.04,0.0476,0.0427,0.0246,0.3507,0.0811,0.2059,0.0016,0.0183,0.0005,0.0256,0.0746,0.8942,0.0476,0.1696,0.005,0.0076,0.0581,0.1513,0.0173,0.0209,0.0073,0.1094,0.5215,0.0236
2018-01-21,0.0005,0.0,0.0015,0.0,0.0283,0.002,0.0028,0.0003,0.0099,0.0005,0.0008,0.2049,0.0015,0.0038,2.1893,0.0008,0.0003,0.0298,0.0018,0.0443,0.0216,0.0051,0.2095,0.0018,0.0135,0.0435,0.0298,0.0644,0.2077,0.0288,0.1876,0.001,0.0076,0.0003,0.0395,0.0509,0.8023,0.0341,0.138,0.0015,0.0074,0.0519,0.1917,0.0013,0.0283,0.0053,0.1504,0.3032,0.0163
2018-01-22,0.0018,0.0,0.0033,0.0,0.0312,0.0026,0.0022,0.0007,0.0253,0.0066,0.0002,0.2223,0.0006,0.0035,1.7307,0.0017,0.0007,0.0592,0.007,0.0803,0.0051,0.0042,0.1227,0.0022,0.1104,0.0249,0.0565,0.0381,0.1531,0.0499,0.1001,0.024,0.0077,0.0004,0.0134,0.0695,0.8099,0.024,0.1997,0.0006,0.0077,0.097,0.4914,0.0039,0.0392,0.0097,0.2161,0.5376,0.0143
2018-01-23,0.0016,0.0,0.0016,0.0,0.0164,0.0031,0.0016,0.002,0.0594,0.0013,0.0,0.1172,0.001,0.0054,0.9984,0.0013,0.0002,0.0182,0.0067,0.0942,0.0199,0.0057,0.2963,0.0055,0.1419,0.1421,0.0282,0.4426,0.3992,0.0148,0.2525,0.0075,0.002,0.0,0.0197,0.0908,1.119,0.0508,0.1373,0.0007,0.0146,0.1087,0.3386,0.0029,0.0179,0.0063,0.4668,0.4317,0.0195
2018-01-24,0.001,0.0,0.0018,0.0,0.0106,0.0033,0.0015,0.0035,0.0275,0.0008,0.0005,0.1187,0.0038,0.0093,0.4452,0.0035,0.0002,0.0244,0.0482,0.1013,0.061,0.0109,0.3492,0.0123,0.1152,0.1803,0.1518,0.1036,0.2423,0.0452,0.3074,0.0008,0.0144,0.0002,0.0842,0.1197,1.027,0.0361,0.1405,0.0005,0.0128,0.1265,0.2604,0.0045,0.0109,0.0099,0.228,0.5898,0.0229
2018-01-25,0.0027,0.0,0.0016,0.0,0.0066,0.0047,0.0023,0.0021,0.0218,0.001,0.0027,0.0764,0.0027,0.0027,0.2966,0.0027,0.0004,0.0261,0.0031,0.1042,0.0945,0.0115,0.4696,0.0177,0.1237,0.1752,0.0563,0.1085,0.2046,0.0409,0.4203,0.0002,0.0339,0.0,0.0244,0.098,0.8965,0.0214,0.1935,0.001,0.0082,0.1015,0.1606,0.0181,0.0086,0.0082,0.1263,0.4339,0.021
2018-01-26,0.0008,0.0,0.0045,0.0,0.0098,0.0043,0.0013,0.0025,0.0281,0.0012,0.0025,0.0724,0.0008,0.0012,0.1975,0.0007,0.0007,0.0473,0.0036,0.1063,0.0901,0.0093,0.7477,0.0279,0.114,0.1897,0.0397,0.0423,0.2573,0.0266,0.6907,0.001,0.0055,0.0,0.041,0.1438,0.9712,0.0149,0.1969,0.0007,0.0084,0.0997,0.1901,0.037,0.0152,0.0064,0.1266,0.3646,0.0187
2018-01-27,0.0045,0.0,0.0075,0.0,0.0278,0.0014,0.0009,0.0012,0.0306,0.0007,0.0038,0.1175,0.0014,0.0024,0.2462,0.0047,0.0002,0.0179,0.0016,0.1187,0.0205,0.0064,0.3112,0.0115,0.036,0.1036,0.0224,0.0384,0.1752,0.0379,0.2757,0.0019,0.0181,0.0,0.033,0.0899,0.8758,0.0386,0.1523,0.0016,0.0059,0.0645,0.2251,0.0174,0.0151,0.0054,0.1038,0.2717,0.0405
2018-01-28,0.002,0.0,0.0025,0.0,0.0257,0.0018,0.0018,0.0015,0.0423,0.0013,0.0015,0.0776,0.0,0.0041,0.2533,0.001,0.0003,0.1107,0.0028,0.0838,0.0069,0.0056,0.3284,0.0069,0.0316,0.1107,0.0283,0.0339,0.1125,0.183,0.2813,0.0076,0.0125,0.0,0.029,0.0687,1.0738,0.0367,0.1077,0.0013,0.0043,0.072,0.1881,0.0041,0.0079,0.0046,0.0899,0.3332,0.0239
2018-01-29,0.0024,0.0,0.0016,0.0,0.0042,0.006,0.004,0.002,0.0952,0.0004,0.0018,0.2737,0.0008,0.0024,0.1074,0.0014,0.0006,0.0315,0.0018,0.1004,0.0297,0.0106,0.3941,0.003,0.1274,0.1735,0.0285,0.0347,0.1964,0.1481,0.3544,0.0026,0.0022,0.0004,0.0158,0.0781,1.0944,0.0256,0.2036,0.0012,0.0042,0.1118,0.3152,0.005,0.0122,0.0094,0.2543,0.6007,0.0182
2018-01-30,0.0004,0.0,0.0016,0.0,0.0099,0.0007,0.0015,0.002,0.1938,0.002,0.0007,0.0637,0.0002,0.0016,0.1826,0.0011,0.0002,0.0187,0.0018,0.1394,0.1009,0.0163,0.4859,0.0315,0.1828,0.1815,0.0201,0.0326,0.3855,0.043,0.4026,0.0026,0.0088,0.0002,0.0147,0.1013,0.7837,0.0255,0.341,0.0009,0.0053,0.1152,0.3441,0.0033,0.0159,0.0128,0.137,0.6119,0.0225
2018-01-31,0.0044,0.0,0.0037,0.0,0.072,0.0022,0.0017,0.0077,0.1505,0.002,0.0007,0.1437,0.0,0.0015,0.3463,0.0023,0.0,0.0333,0.0039,0.1552,0.0127,0.0239,0.4121,0.0082,0.1383,0.1199,0.0256,0.0894,0.3871,0.0377,0.3243,0.0022,0.008,0.0,0.0248,0.0852,0.9654,0.0223,0.3823,0.0037,0.0211,0.081,0.3643,0.0035,0.0167,0.0171,0.1549,0.5124,0.0224
2018-02-01,0.0025,0.0,0.0027,0.0,0.0281,0.0049,0.0003,0.0056,0.0773,0.0017,0.0,0.12,0.0008,0.0017,0.1092,0.0008,0.0067,0.0414,0.0022,0.1012,0.0422,0.0111,0.4042,0.0364,0.1052,0.107,0.0467,0.0407,0.1799,0.0204,0.338,0.0011,0.0096,0.0,0.026,0.0981,1.0644,0.05,0.1703,0.0013,0.0212,0.0353,0.4145,0.0027,0.0152,0.0132,0.204,0.6273,0.0223
2018-02-02,0.0019,0.0,0.0029,0.0,0.0005,0.0015,0.0005,0.001,0.1326,0.0009,0.0005,0.0728,0.0003,0.0041,0.0942,0.0007,0.0105,0.0336,0.0021,0.1524,0.036,0.011,0.6303,0.0053,0.2183,0.2896,0.0475,0.0572,0.2199,0.0422,0.5534,0.0009,0.0121,0.0002,0.0253,0.1393,1.025,0.0253,0.2638,0.0007,0.0129,0.041,0.6772,0.0196,0.0129,0.0239,0.1725,0.5255,0.0208
2018-02-03,0.001,0.0,0.0015,0.0,0.0012,0.0015,0.0007,0.0002,0.0653,0.0017,0.0005,0.0401,0.0005,0.0041,0.0408,0.0061,0.0015,0.0138,0.0012,0.0872,0.0537,0.01,0.7956,0.0136,0.1972,0.414,0.0459,0.1486,0.3461,0.0457,0.696,0.0015,0.0036,0.0,0.0199,0.1071,1.3101,0.0571,0.2334,0.0007,0.0121,0.0729,0.7021,0.0044,0.0185,0.0095,0.1552,0.3708,0.0199
2018-02-04,0.0005,0.0,0.001,0.0,0.0005,0.0008,0.0003,0.0018,0.0488,0.0031,0.0,0.0299,0.0008,0.0034,0.0488,0.0026,0.0031,0.0183,0.0023,0.0883,0.0341,0.0067,0.5151,0.0015,0.057,0.2883,0.0294,0.0692,0.1138,0.0152,0.4565,0.0049,0.0232,0.0,0.0279,0.0619,0.8124,0.0243,0.1215,0.0005,0.0168,0.057,0.8452,0.0039,0.0111,0.0088,0.0981,0.3257,0.0199
2018-02-05,0.0008,0.0,0.002,0.0,0.0141,0.0026,0.002,0.0059,0.1646,0.0026,0.0005,0.0456,0.0002,0.0027,0.126,0.0017,0.0012,0.0161,0.0018,0.1492,0.0249,0.0328,0.338,0.0056,0.3141,0.2026,0.0236,0.0363,0.0865,0.0191,0.2918,0.0049,0.021,0.0,0.0239,0.0628,0.6555,0.0292,0.324,0.0006,0.0137,0.0223,1.7413,0.0053,0.026,0.0073,0.172,0.5878,0.0234
2018-02-06,0.001,0.0,0.0022,0.0,0.0191,0.0018,0.0007,0.0012,0.1645,0.0051,0.0003,0.0852,0.0,0.0019,0.2078,0.0004,0.003,0.0369,0.0052,0.1387,0.0112,0.0149,0.3809,0.0045,0.8115,0.1602,0.0496,0.1936,0.2258,0.0212,0.3295,0.0022,0.052,0.0,0.0176,0.1073,0.8357,0.0517,0.831,0.0007,0.0108,0.053,0.6068,0.0106,0.0108,0.0094,0.149,0.7018,0.0158
2018-02-07,0.0014,0.0,0.0026,0.0,0.0014,0.0009,0.0012,0.0009,0.0675,0.0049,0.0006,0.0495,0.0,0.0028,0.5511,0.0032,0.0022,0.0307,0.0042,0.1035,0.0149,0.0094,0.196,0.0011,0.3066,0.0716,0.0388,0.0701,0.1585,0.0313,0.1587,0.0025,0.0176,0.0003,0.0302,0.1114,0.7238,0.1457,0.387,0.0039,0.0109,0.0347,0.3084,0.0057,0.0877,0.0159,0.208,0.6822,0.0226
2018-02-08,0.0017,0.0,0.0048,0.0,0.0184,0.0013,0.0007,0.0008,0.0493,0.0017,0.0012,0.0766,0.0002,0.0021,0.394,0.0007,0.0061,0.0157,0.0055,0.0866,0.018,0.0112,0.1331,0.0015,0.2731,0.0461,0.0339,0.0484,0.1736,0.0256,0.1047,0.0012,0.0188,0.0002,0.0519,0.1043,0.6134,0.0866,0.2973,0.001,0.0103,0.0587,0.3837,0.0061,0.0329,0.0073,0.1526,0.5474,0.0212
2018-02-09,0.0014,0.0,0.0038,0.0,0.0033,0.0014,0.0012,0.0009,0.086,0.0031,0.0002,0.0556,0.0,0.0007,0.869,0.0021,0.0007,0.014,0.0033,0.0821,0.0138,0.0147,0.1037,0.0021,0.4612,0.032,0.0315,0.0519,0.2392,0.0154,0.0776,0.0012,0.0059,0.0,0.0784,0.0841,0.6801,0.0959,0.4908,0.0074,0.0095,0.0604,0.2557,0.0023,0.0171,0.009,0.1416,0.6015,0.0206
2018-02-10,0.0002,0.0,0.0037,0.0,0.0032,0.0016,0.0005,0.0011,0.0748,0.0048,0.0002,0.0403,0.0005,0.003,0.224,0.005,0.0007,0.0128,0.0046,0.0714,0.016,0.0082,0.449,0.0025,0.1684,0.1554,0.0254,0.0918,0.2117,0.0101,0.4133,0.0018,0.0011,0.0041,0.0403,0.0908,1.0416,0.041,0.2496,0.0055,0.0053,0.1755,0.1824,0.0009,0.0151,0.0096,0.1936,0.4725,0.0188
2018-02-11,0.0008,0.0,0.0023,0.0,0.0008,0.0018,0.0003,0.0,0.1299,0.0013,0.0003,0.0578,0.0,0.006,0.1345,0.0013,0.0003,0.0503,0.0045,0.0915,0.0111,0.0088,0.1395,0.0013,0.0591,0.0405,0.0266,0.0505,0.1212,0.0219,0.1018,0.0015,0.0065,0.0015,0.0151,0.0819,1.0497,0.0462,0.1392,0.0018,0.0045,0.0241,0.1903,0.0013,0.0156,0.0327,0.1159,0.3599,0.0259
2018-02-12,0.0008,0.0,0.0025,0.0,0.0019,0.009,0.0013,0.0006,0.0885,0.0015,0.0006,0.0508,0.0002,0.0025,0.1544,0.0019,0.0004,0.1261,0.0027,0.0876,0.0046,0.0151,0.1166,0.0071,0.1855,0.0742,0.0216,0.0221,0.1572,0.0223,0.0901,0.0011,0.0109,0.0021,0.025,0.0849,0.6764,0.0303,0.2412,0.0015,0.0105,0.0158,0.1397,0.005,0.0137,0.0387,0.1187,0.4074,0.0177
2018-02-13,0.0013,0.0,0.003,0.0,0.0066,0.0026,0.0026,0.0004,0.1503,0.0031,0.0006,0.1048,0.0004,0.0022,0.0413,0.0046,0.0006,0.053,0.0024,0.0997,0.0105,0.0113,0.1274,0.0382,0.1287,0.0255,0.0262,0.031,0.2086,0.0116,0.0864,0.0015,0.009,0.0018,0.046,0.1776,0.8135,0.0288,0.211,0.0017,0.0113,0.038,0.1634,0.0225,0.0209,0.01,0.2433,0.5521,0.0264
2018-02-14,0.0021,0.0,0.0045,0.0,0.2224,0.0005,0.0017,0.003,0.1443,0.0019,0.0007,0.3613,0.0005,0.0065,0.0336,0.0063,0.0009,0.0294,0.0038,0.1287,0.0537,0.032,0.1037,0.0045,0.1385,0.0413,0.0323,0.0325,0.2574,0.0182,0.0675,0.0021,0.0072,0.0009,0.05,0.1937,1.5892,0.0317,0.2193,0.0019,0.0185,0.0512,0.1549,0.0262,0.029,0.0101,0.2971,0.5519,0.0278
2018-02-15,0.0007,0.0,0.0057,0.0,0.0776,0.0007,0.001,0.0025,0.1685,0.0018,0.0005,0.1645,0.0008,0.0104,0.0211,0.001,0.0005,0.0149,0.0012,0.1084,0.0261,0.0152,0.0993,0.0087,0.1039,0.0399,0.035,0.0281,0.1591,0.1039,0.0623,0.001,0.0174,0.0002,0.0181,0.1293,3.537,0.0645,0.1653,0.0032,0.0112,0.023,0.0967,0.0047,0.0221,0.0054,0.1741,1.0825,0.0342
2018-02-16,0.0015,0.0,0.0031,0.0,0.0883,0.0033,0.0015,0.0013,0.4204,0.0026,0.0004,0.1953,0.0004,0.0046,0.0218,0.0017,0.0004,0.0143,0.003,0.1148,0.0524,0.025,0.6759,0.0368,0.1277,0.2988,0.0283,0.023,0.3101,0.0207,0.6063,0.0007,0.0061,0.0,0.0607,0.1857,3.6487,0.0463,0.1629,0.0006,0.0207,0.0289,0.1035,0.0035,0.0235,0.0057,0.1736,0.9558,0.0281
2018-02-17,0.0012,0.0,0.0012,0.0,0.0735,0.0021,0.0009,0.0012,0.4688,0.0023,0.0012,0.1435,0.0002,0.0019,0.009,0.0053,0.0007,0.0368,0.0005,0.0591,0.0554,0.0204,1.1347,0.0025,0.0661,0.3347,0.0336,0.0816,0.1117,0.0521,0.9692,0.0021,0.0121,0.0005,0.0658,0.1198,3.0288,0.0737,0.0695,0.0005,0.0241,0.0216,0.235,0.0053,0.0167,0.0097,0.1451,0.7379,0.0181
2018-02-18,0.0008,0.0,0.0013,0.0,0.0262,0.0034,0.0008,0.0008,0.3701,0.0013,0.0005,0.0868,0.0,0.0013,0.0161,0.0018,0.001,0.0601,0.0013,0.0687,0.0233,0.0329,0.6386,0.0023,0.0181,0.0785,0.0215,0.0254,0.2195,0.0161,0.5707,0.0021,0.0052,0.0003,0.1047,0.0692,2.7851,0.0902,0.065,0.0023,0.02,0.0067,0.1291,0.0023,0.0225,0.0469,0.0951,0.6108,0.0158
2018-02-19,0.0004,0.0,0.0028,0.0,0.0087,0.0021,0.0008,0.0009,0.343,0.0009,0.0006,0.0407,0.0004,0.0017,0.0087,0.0013,0.0011,0.017,0.0011,0.0735,0.0733,0.0244,0.4351,0.0008,0.0398,0.0688,0.033,0.018,0.1546,0.0134,0.3834,0.0019,0.0146,0.0002,0.1254,0.0835,2.396,0.0966,0.0924,0.0002,0.0095,0.0102,0.1286,0.0017,0.0322,0.0265,0.0843,0.4815,0.0163
2018-02-20,0.0019,0.0,0.0052,0.0,0.0171,0.004,0.0005,0.0011,0.2997,0.0006,0.0002,0.0848,0.0005,0.0043,0.0067,0.0008,0.0003,0.0158,0.0027,0.1452,0.126,0.0158,0.3503,0.0041,0.09,0.0563,0.0536,0.0281,0.127,0.0236,0.2969,0.001,0.0147,0.0,0.0404,0.1206,2.4735,0.0506,0.1246,0.0011,0.0097,0.0122,0.0804,0.0044,0.0521,0.0127,0.1596,0.5471,0.0208
2018-02-21,0.001,0.0,0.0036,0.0,0.0057,0.0015,0.0077,0.0031,0.3447,0.0023,0.0006,0.0834,0.0006,0.0034,0.008,0.0036,0.0,0.0124,0.0025,0.1307,0.0775,0.0149,0.3279,0.0096,0.1256,0.1148,0.0207,0.0568,0.1631,0.0306,0.2859,0.0011,0.0025,0.0,0.0161,0.1104,2.8463,0.0176,0.1344,0.0031,0.0063,0.04,0.0924,0.0025,0.0465,0.0101,0.2354,0.4961,0.0235
2018-02-22,0.0009,0.0,0.0074,0.0,0.0025,0.0016,0.0014,0.0009,0.1819,0.0011,0.0002,0.087,0.0005,0.0012,0.0063,0.0004,0.0,0.0385,0.0189,0.1016,0.0812,0.0123,0.218,0.0053,0.0977,0.0399,0.0277,0.0261,0.11,0.0119,0.1784,0.0014,0.004,0.0002,0.0221,0.1411,3.2531,0.0177,0.1462,0.0074,0.0075,0.0249,0.0883,0.0035,0.0208,0.0123,0.1893,0.6685,0.0261
2018-02-23,0.0014,0.0,0.0054,0.0,0.0025,0.0014,0.0005,0.0023,0.2142,0.0027,0.0004,0.051,0.0005,0.0014,0.0051,0.0002,0.0016,0.032,0.007,0.111,0.3937,0.009,0.4844,0.0331,0.1048,0.1831,0.0271,0.0296,0.1885,0.009,0.4438,0.0011,0.0183,0.0004,0.023,0.1274,2.7979,0.0271,0.2061,0.0052,0.0027,0.0181,0.0954,0.004,0.0188,0.0063,0.2352,0.6113,0.0219
2018-02-24,0.0013,0.0,0.002,0.0,0.0009,0.0015,0.0004,0.0035,0.1327,0.0004,0.0011,0.0803,0.0007,0.0015,0.0029,0.0039,0.0007,0.0167,0.0083,0.0956,0.3188,0.0143,0.4894,0.0171,0.0241,0.1868,0.0292,0.0316,0.1607,0.0134,0.4278,0.002,0.0132,0.0,0.0162,0.0892,2.6829,0.0399,0.1182,0.0096,0.0044,0.0127,0.1136,0.0024,0.023,0.0059,0.1381,0.5929,0.0197
