datetime,hurricane milton_intensity,jd vance_intensity,tim walz_intensity,kamala harris_intensity,vance_intensity,trump shot_intensity,olympics_intensity,diddy_intensity,milton_intensity,iphone 16_intensity,liam payne_intensity,presidential polls_intensity,election results_intensity,p diddy_intensity,sean combs_intensity,harris_intensity,bird flu_intensity,election_intensity,houthis_intensity,boeing_intensity,iran israel_intensity,hezbollah_intensity,israel iran_intensity,trump_intensity,jay z_intensity,nvidia_intensity,nvidia stock_intensity,hurricane_intensity,kate middleton_intensity,rfk jr_intensity,donald trump_intensity,lebanon_intensity,venezuela_intensity,ben affleck_intensity,intel_intensity,spacex_intensity,drake_intensity,democrats_intensity,melania trump_intensity,joe biden_intensity,syria_intensity,taylor swift travis kelce_intensity,biden_intensity
2024-05-06,0.0,0.008,0.004,0.0281,0.0386,0.0016,0.0819,0.0056,0.0241,0.0024,0.0,0.0008,0.0595,0.0,0.0008,0.2667,0.0153,0.9818,0.0169,0.1832,0.0104,0.0297,0.0121,0.8789,0.0056,0.0763,0.004,0.2089,0.004,0.0072,0.7383,0.0442,0.09,0.0611,0.0402,0.0828,0.2105,0.4587,0.0016,0.6483,0.0241,0.0024,0.9103
2024-05-07,0.0,0.0005,0.0059,0.0693,0.0236,0.0,0.0951,0.0043,0.0253,0.0043,0.0005,0.0011,0.0435,0.0,0.0016,0.3068,0.0102,1.2412,0.0161,0.238,0.0059,0.0312,0.0048,1.3401,0.0091,0.0833,0.0043,0.1139,0.0043,0.0081,1.0666,0.0537,0.051,0.0328,0.0591,0.0887,0.3009,0.6373,0.0543,0.886,0.0629,0.0032,1.3884
2024-05-08,0.0,0.0099,0.0429,0.0495,0.0561,0.0,0.2317,0.0073,0.0198,0.0013,0.0,0.0013,0.0508,0.0007,0.004,0.1756,0.0099,1.1972,0.0152,0.1366,0.0033,0.0205,0.004,1.0837,0.0191,0.0488,0.0033,0.1003,0.0112,0.0139,0.9319,0.0356,0.0713,0.0059,0.0746,0.0238,0.2198,0.5227,0.0238,0.6778,0.0607,0.0033,1.1114
2024-05-09,0.0,0.0055,0.0212,0.0273,0.0449,0.0006,0.0903,0.0218,0.0206,0.0012,0.0,0.0024,0.037,0.0048,0.0036,0.1764,0.0236,1.2657,0.0424,0.1067,0.0115,0.0473,0.003,1.2973,0.0327,0.0497,0.0012,0.1218,0.0061,0.0315,1.1015,0.0952,0.0927,0.0042,0.0594,0.0224,0.217,0.6874,0.0503,0.8899,0.0752,0.0018,1.3955
2024-05-10,0.0,0.0022,0.015,0.0277,0.0292,0.0,0.0936,0.0052,0.0202,0.003,0.0007,0.0,0.0389,0.0022,0.0007,0.161,0.0397,1.148,0.0082,0.1498,0.0037,0.027,0.0022,1.1083,0.018,0.0824,0.003,0.1475,0.0075,0.0419,0.9031,0.0547,0.0637,0.006,0.0659,0.0352,0.167,0.5017,0.0487,0.7841,0.0217,0.003,1.2731
2024-05-11,0.0,0.0509,0.0258,0.0111,0.0982,0.0,0.1078,0.0384,0.0354,0.003,0.0022,0.0,0.0782,0.0015,0.0317,0.1756,0.0554,1.076,0.0015,0.0384,0.003,0.0325,0.0022,1.1794,0.0037,0.0598,0.0037,0.1823,0.0066,0.0125,0.9675,0.0539,0.059,0.0074,0.0472,0.0856,0.1048,0.5801,0.0878,0.7971,0.0391,0.0015,1.2797
2024-05-12,0.0,0.0068,0.0169,0.0144,0.0432,0.0017,0.072,0.0085,0.0229,0.0042,0.0,0.0,0.022,0.0059,0.0068,0.1407,0.0085,0.8178,0.0042,0.0458,0.0051,0.0195,0.0025,0.6822,0.0254,0.0822,0.0034,0.1136,0.0051,0.0178,0.5593,0.0347,0.0364,0.0076,0.0339,0.0627,0.0958,0.3144,0.0059,0.5983,0.0237,0.0025,0.8873
2024-05-13,0.0,0.0596,0.009,0.043,0.115,0.0007,0.0402,0.0263,0.0353,0.0042,0.0,0.0007,0.0388,0.0,0.0145,0.2134,0.0055,1.2012,0.0048,0.0409,0.0021,0.0242,0.0021,1.0807,0.0256,0.0811,0.0104,0.0665,0.009,0.0125,0.8999,0.0506,0.0582,0.0014,0.0672,0.0367,0.1157,0.4205,0.0409,0.7399,0.0312,0.0028,1.1812
2024-05-14,0.0,0.051,0.0079,0.0515,0.1351,0.0,0.0725,0.0242,0.0484,0.0016,0.0,0.0016,0.051,0.0021,0.0032,0.1882,0.0384,1.333,0.0147,0.0841,0.0037,0.0189,0.0026,1.3052,0.0105,0.0631,0.0032,0.0767,0.0352,0.0189,1.1023,0.0515,0.0668,0.0032,0.0457,0.0263,0.1577,0.4699,0.0289,0.7517,0.0489,0.0016,1.2626
2024-05-15,0.0,0.0132,0.0148,0.0209,0.0642,0.0,0.1466,0.0203,0.0324,0.0022,0.0005,0.0016,0.056,0.0,0.0016,0.1669,0.011,1.2631,0.0099,0.2377,0.0066,0.0324,0.0038,1.1352,0.0137,0.0642,0.0033,0.0829,0.0033,0.0093,0.9766,0.2031,0.045,0.0049,0.0412,0.0274,0.0911,0.6044,0.0071,0.8157,0.062,0.0005,1.3718
2024-05-16,0.0,0.0049,0.0126,0.0671,0.0434,0.0,0.061,0.0225,0.0264,0.0022,0.0016,0.0,0.0368,0.0016,0.0005,0.2523,0.028,1.346,0.0033,0.0808,0.006,0.022,0.0011,1.0987,0.0297,0.1116,0.0027,0.0802,0.0066,0.0099,0.8618,0.1006,0.089,0.0286,0.0632,0.0192,0.1028,0.4826,0.0104,1.08,0.0605,0.0049,1.5323
2024-05-17,0.0,0.0012,0.0177,0.0623,0.0586,0.0024,0.0489,0.0648,0.022,0.0061,0.0012,0.0,0.069,0.0061,0.0086,0.3671,0.0195,1.1778,0.0128,0.0788,0.0031,0.0318,0.0006,1.0068,0.0055,0.0843,0.0037,0.1662,0.0018,0.0128,0.8241,0.069,0.0544,0.1179,0.0513,0.0189,0.0715,0.4661,0.0336,0.8895,0.0458,0.0037,1.2908
2024-05-18,0.0,0.0041,0.0179,0.0881,0.0537,0.0,0.0564,0.0736,0.0585,0.0096,0.0007,0.0,0.0468,0.0089,0.0433,0.3846,0.0158,1.0472,0.0213,0.1218,0.0028,0.0227,0.0007,0.944,0.0041,0.0688,0.0055,0.1734,0.0062,0.0048,0.7327,0.097,0.0661,0.0316,0.0544,0.0523,0.0537,0.4775,0.0268,0.6949,0.097,0.0055,1.0279
2024-05-19,0.0,0.0026,0.0094,0.0523,0.0343,0.0,0.0763,0.175,0.054,0.0009,0.0009,0.0,0.066,0.0043,0.1707,0.2178,0.006,1.2016,0.0232,0.0403,0.0446,0.1767,0.1312,1.1004,0.0043,0.048,0.0069,0.0798,0.0034,0.0069,0.7968,0.217,0.0429,0.0137,0.0575,0.0523,0.0446,0.3336,0.0051,0.8285,0.0823,0.0017,1.0429
2024-05-20,0.0,0.005,0.031,0.0272,0.0266,0.0,0.0879,0.0811,0.0347,0.0105,0.0,0.0006,0.0514,0.005,0.0613,0.1876,0.0161,1.3615,0.0563,0.065,0.0669,0.1814,0.0793,1.1807,0.0105,0.1003,0.0062,0.1492,0.0037,0.008,0.9938,0.2111,0.052,0.0737,0.0749,0.0285,0.0737,0.3529,0.0186,0.8272,0.1313,0.0124,1.1795
2024-05-21,0.0,0.0046,0.0163,0.0255,0.0503,0.0013,0.0705,0.1018,0.0248,0.0065,0.0,0.0,0.0822,0.0065,0.0581,0.2781,0.0157,1.4425,0.0215,0.1201,0.0059,0.0561,0.0131,1.4901,0.0111,0.1194,0.0131,0.139,0.0065,0.0222,1.2897,0.0614,0.0607,0.049,0.06,0.017,0.109,0.4602,0.0072,1.0372,0.0672,0.0065,1.4895
2024-05-22,0.0,0.0042,0.0138,0.0397,0.0222,0.0,0.1191,0.1731,0.0228,0.0058,0.0,0.0021,0.1154,0.0048,0.099,0.4022,0.0841,1.4951,0.0095,0.1286,0.0053,0.0323,0.0026,1.3829,0.0127,0.1466,0.0312,0.2519,0.0074,0.0111,1.1336,0.0455,0.0519,0.0265,0.0434,0.0233,0.0587,0.5583,0.0069,0.9955,0.0476,0.0005,1.5517
2024-05-23,0.0,0.0041,0.0228,0.0455,0.036,0.0005,0.1539,0.0619,0.0346,0.0036,0.0,0.0182,0.0628,0.0023,0.0278,0.2177,0.0619,1.2752,0.025,0.1635,0.0046,0.0519,0.0023,1.0712,0.0241,0.1813,0.0191,0.3179,0.0082,0.0114,0.8903,0.0715,0.041,0.0856,0.0656,0.0373,0.1107,0.6203,0.0041,0.8416,0.0269,0.0027,1.3421
2024-05-24,0.0,0.0221,0.0176,0.0389,0.0427,0.0015,0.0962,0.0649,0.026,0.0031,0.0008,0.0015,0.0321,0.0046,0.0343,0.2046,0.0458,1.0099,0.0092,0.1038,0.0015,0.0153,0.0053,0.8717,0.0092,0.1321,0.0137,0.1801,0.0214,0.0069,0.69,0.0603,0.0511,0.0634,0.042,0.0458,0.0794,0.5252,0.0,0.7023,0.0321,0.0053,1.103
2024-05-25,0.0,0.0033,0.0033,0.0204,0.0326,0.0,0.066,0.0424,0.0245,0.0016,0.0,0.0,0.0179,0.0016,0.0399,0.1337,0.0758,0.9025,0.0057,0.0864,0.0024,0.0122,0.0016,0.9482,0.0033,0.0726,0.0098,0.0791,0.009,0.0196,0.7582,0.0522,0.0416,0.0212,0.0351,0.0505,0.0375,0.3661,0.0008,0.7354,0.0432,0.0024,1.1357
2024-05-26,0.0,0.0023,0.0094,0.0094,0.0148,0.0,0.0531,0.0133,0.0164,0.0031,0.0008,0.0,0.0187,0.0008,0.0086,0.0983,0.0367,0.6664,0.0117,0.1217,0.0008,0.0148,0.0008,0.689,0.0047,0.0515,0.0078,0.0453,0.0039,0.0148,0.5993,0.0429,0.0382,0.0039,0.025,0.0203,0.0343,0.2731,0.0016,0.6695,0.0702,0.0008,0.8794
2024-05-27,0.0,0.001,0.0057,0.0792,0.0083,0.0,0.0616,0.0098,0.0171,0.0031,0.0,0.0021,0.0145,0.0005,0.0016,0.1683,0.0243,0.5635,0.0088,0.058,0.001,0.0145,0.014,0.4765,0.0016,0.0865,0.0047,0.0756,0.0036,0.0114,0.3822,0.0544,0.0357,0.0031,0.0357,0.0243,0.0295,0.1916,0.0021,0.4288,0.0259,0.0005,0.6147
2024-05-28,0.0,0.001,0.0142,0.0514,0.0137,0.001,0.0585,0.0254,0.0264,0.0041,0.0,0.001,0.0269,0.0005,0.001,0.2324,0.0244,0.9569,0.0122,0.0437,0.0,0.0203,0.0102,0.8751,0.0198,0.0951,0.0132,0.1388,0.0056,0.0025,0.7276,0.0539,0.0295,0.0468,0.0503,0.0229,0.0437,0.3025,0.0163,0.5491,0.0244,0.0005,0.8796
2024-05-29,0.0,0.0018,0.017,0.0896,0.0187,0.0006,0.0551,0.0457,0.0211,0.0018,0.0,0.0006,0.0686,0.0029,0.0234,0.3228,0.0615,1.5415,0.0229,0.0644,0.0023,0.0164,0.0035,1.3769,0.0217,0.1066,0.0105,0.1594,0.0135,0.0164,1.1771,0.0416,0.0773,0.0404,0.0498,0.0439,0.0662,0.474,0.0059,0.7031,0.0293,0.0006,1.265
2024-05-30,0.0,0.019,0.0124,0.0561,0.06,0.0014,0.1223,0.068,0.0295,0.0014,0.0,0.0005,0.0842,0.0019,0.0209,0.3374,0.0999,1.8624,0.0409,0.1228,0.0186,0.0338,0.0143,1.79,0.0052,0.1018,0.0086,0.1485,0.0547,0.0557,1.5293,0.0666,0.0666,0.0195,0.0566,0.0285,0.1965,0.6795,0.01,0.8117,0.04,0.001,1.3961
2024-05-31,0.0,0.0135,0.0462,0.1106,0.1284,0.0014,0.0716,0.0115,0.0216,0.0038,0.0005,0.0005,0.0894,0.001,0.0048,0.3222,0.0697,2.5182,0.1096,0.0678,0.0245,0.0173,0.0053,3.0106,0.0096,0.1188,0.0077,0.1212,0.0077,0.0101,2.6957,0.0404,0.0659,0.0995,0.05,0.0423,0.0841,1.0737,0.062,1.6662,0.0418,0.0019,2.2514
2024-06-01,0.0,0.0096,0.0204,0.0422,0.069,0.0,0.108,0.0166,0.0153,0.0026,0.0,0.0,0.1016,0.0026,0.007,0.1987,0.039,1.742,0.0198,0.3559,0.0032,0.0249,0.0019,1.5292,0.0211,0.0869,0.007,0.1923,0.0032,0.0115,1.3637,0.0422,0.0518,0.0677,0.0249,0.2563,0.1067,0.5898,0.0236,1.0026,0.0275,0.0134,1.3656
2024-06-02,0.0,0.0043,0.0101,0.0101,0.0238,0.0,0.0852,0.0101,0.0231,0.0043,0.0,0.0007,0.122,0.0036,0.0058,0.1148,0.0585,1.2764,0.0137,0.1343,0.0007,0.0101,0.0014,1.1147,0.0036,0.1184,0.0072,0.1097,0.0051,0.0058,0.8981,0.0325,0.0953,0.0144,0.044,0.0939,0.0505,0.4295,0.0361,0.6483,0.0253,0.0159,0.9941
2024-06-03,0.0,0.0027,0.0302,0.0308,0.0286,0.0005,0.1315,0.0127,0.0255,0.0027,0.0,0.0,0.1108,0.0005,0.0011,0.157,0.0308,1.4712,0.0175,0.0737,0.0021,0.0366,0.0021,1.1975,0.0191,0.1538,0.0074,0.1204,0.0048,0.0016,0.9488,0.0695,0.1538,0.0403,0.087,0.0424,0.1039,0.4359,0.0138,0.7658,0.0557,0.0117,1.1095
2024-06-04,0.0,0.0042,0.0234,0.0336,0.033,0.0006,0.1109,0.0306,0.0264,0.0036,0.0,0.0,0.1312,0.0,0.0126,0.2019,0.0156,1.6953,0.0114,0.0617,0.0024,0.0527,0.0036,1.5916,0.027,0.1366,0.0078,0.1085,0.006,0.0084,1.3303,0.0809,0.187,0.0168,0.0833,0.0306,0.0653,0.64,0.003,1.2195,0.0509,0.0018,1.5814
2024-06-05,0.0,0.0035,0.0135,0.0859,0.0439,0.0005,0.1033,0.0529,0.0185,0.002,0.0,0.0045,0.1348,0.0,0.0484,0.2216,0.0359,1.7769,0.006,0.2466,0.003,0.1153,0.0025,1.4749,0.014,0.1502,0.0145,0.0958,0.0519,0.0045,1.2323,0.1228,0.1223,0.026,0.0679,0.2171,0.0749,0.7866,0.0035,1.172,0.0334,0.0035,1.743
2024-06-06,0.0,0.0421,0.0067,0.0584,0.0972,0.001,0.0847,0.0196,0.0196,0.0038,0.0,0.0005,0.1474,0.001,0.012,0.2111,0.0579,1.3133,0.0254,0.1713,0.0091,0.0459,0.001,1.2113,0.0096,0.1608,0.0211,0.1,0.0057,0.0038,1.0505,0.0751,0.0598,0.0268,0.0579,0.1474,0.0881,0.5542,0.0019,1.0874,0.0388,0.0029,1.5401
2024-06-07,0.0,0.022,0.006,0.044,0.06,0.0009,0.0915,0.0112,0.0233,0.0052,0.0,0.0,0.0877,0.0026,0.0026,0.2098,0.0332,1.2677,0.0285,0.0803,0.0026,0.0328,0.0022,1.2444,0.0117,0.1079,0.0147,0.1062,0.0095,0.0039,1.0449,0.0626,0.0669,0.0065,0.0656,0.0721,0.0479,0.5648,0.0035,1.1382,0.0376,0.0013,1.5799
2024-06-08,0.0,0.0025,0.0032,0.0588,0.0297,0.0,0.081,0.0329,0.0158,0.0038,0.0006,0.0,0.0709,0.0006,0.0278,0.224,0.0468,1.0806,0.0202,0.0525,0.0025,0.0177,0.0013,0.9712,0.007,0.1107,0.0114,0.074,0.0127,0.0038,0.7978,0.0449,0.0879,0.0044,0.0316,0.0418,0.0557,0.4062,0.0025,0.9535,0.0304,0.0006,1.2894
2024-06-09,0.0,0.0661,0.0021,0.0183,0.0823,0.0,0.0837,0.0183,0.0091,0.0056,0.0,0.0,0.0781,0.0014,0.0162,0.1027,0.0098,1.2621,0.0141,0.0253,0.0014,0.0218,0.0007,0.8562,0.0155,0.0668,0.0106,0.0591,0.0063,0.0021,0.7485,0.0767,0.0781,0.012,0.0317,0.0204,0.0457,0.4509,0.0007,0.8773,0.0239,0.0007,1.2304
2024-06-10,0.0,0.0006,0.006,0.0686,0.0203,0.0012,0.1157,0.0268,0.0107,0.0131,0.0,0.0012,0.0948,0.0012,0.0203,0.2124,0.0209,1.4681,0.0119,0.0364,0.0006,0.0352,0.0006,1.1179,0.0233,0.1467,0.0209,0.1002,0.0072,0.0048,0.9801,0.0793,0.1116,0.0758,0.0394,0.0191,0.0447,0.6204,0.003,0.9646,0.0239,0.0,1.3899
2024-06-11,0.0,0.0029,0.0122,0.131,0.0235,0.002,0.1315,0.0171,0.023,0.0122,0.002,0.0024,0.0865,0.0015,0.0108,0.3095,0.0381,1.3926,0.0122,0.1022,0.001,0.0435,0.001,1.3594,0.0137,0.1511,0.0122,0.2029,0.0054,0.0049,1.0992,0.0494,0.0748,0.0181,0.0582,0.0572,0.0509,0.5467,0.0015,1.2171,0.022,0.0,1.8185
2024-06-12,0.0,0.0257,0.011,0.1286,0.0514,0.0007,0.1403,0.0206,0.0338,0.0073,0.0022,0.0015,0.097,0.0007,0.0088,0.2887,0.0228,1.5096,0.0118,0.0911,0.0015,0.1109,0.0316,1.464,0.022,0.1131,0.011,0.1491,0.0066,0.0037,1.1232,0.1146,0.105,0.0242,0.0529,0.0617,0.0705,0.6663,0.0007,1.2686,0.0683,0.0044,1.9914
2024-06-13,0.0,0.0121,0.0126,0.1137,0.0506,0.0015,0.1087,0.0344,0.0263,0.0076,0.0,0.0,0.0622,0.001,0.0025,0.3048,0.0243,1.3891,0.0303,0.1107,0.0005,0.0536,0.0061,1.4645,0.0541,0.1006,0.0076,0.2194,0.0051,0.004,1.1308,0.0647,0.095,0.0142,0.0591,0.1026,0.0986,0.7532,0.0045,1.3143,0.0758,0.001,1.9978
2024-06-14,0.0,0.0024,0.0061,0.1521,0.0382,0.0006,0.1369,0.0073,0.0224,0.0042,0.0006,0.0018,0.0848,0.0,0.003,0.3054,0.0248,0.9956,0.0418,0.18,0.0012,0.043,0.0079,1.1895,0.0261,0.0818,0.0061,0.2545,0.043,0.0073,0.8623,0.0685,0.0533,0.0673,0.0467,0.0394,0.057,0.5217,0.0055,0.9514,0.0667,0.003,1.4707
2024-06-15,0.0,0.0025,0.0038,0.2242,0.0364,0.0006,0.1852,0.0088,0.0138,0.0031,0.0,0.0,0.0427,0.0006,0.0038,0.4063,0.0333,1.1346,0.081,0.0892,0.0006,0.0691,0.0019,1.3029,0.0226,0.0766,0.0094,0.1463,0.1871,0.0069,0.94,0.091,0.0603,0.0107,0.0327,0.0207,0.0458,0.5293,0.0031,0.95,0.0301,0.0006,1.3575
2024-06-16,0.0,0.0017,0.0017,0.1498,0.0381,0.0,0.134,0.0372,0.019,0.0017,0.0,0.0008,0.0579,0.0017,0.0323,0.3856,0.0389,1.0028,0.0389,0.0869,0.0,0.1407,0.0,1.0036,0.0405,0.0778,0.005,0.1266,0.0298,0.0033,0.8365,0.1547,0.0521,0.0074,0.0199,0.0141,0.024,0.4443,0.0033,0.8596,0.0207,0.0008,1.136
2024-06-17,0.0,0.0084,0.0151,0.0654,0.0344,0.0285,0.2841,0.0285,0.0201,0.0084,0.0,0.0,0.0562,0.0017,0.0109,0.2062,0.0159,0.916,0.0377,0.0771,0.0042,0.0821,0.0025,0.8029,0.2028,0.1048,0.0075,0.1902,0.0419,0.0067,0.6353,0.0863,0.0545,0.0947,0.0444,0.0151,0.176,0.3989,0.0025,0.616,0.0226,0.0008,1.03
2024-06-18,0.0,0.0047,0.0282,0.0657,0.0587,0.0038,0.2375,0.0183,0.0202,0.0042,0.0009,0.0005,0.0347,0.0009,0.008,0.3022,0.0169,1.0967,0.0141,0.1572,0.0005,0.0709,0.0014,0.9808,0.0314,0.1389,0.0225,0.2412,0.0136,0.0056,0.7696,0.0924,0.0619,0.0141,0.069,0.0451,0.084,0.5805,0.0075,0.8804,0.0305,0.0,1.3501
2024-06-19,0.0,0.0035,0.0126,0.0662,0.0424,0.0,0.1926,0.0255,0.0242,0.0022,0.0009,0.0022,0.0667,0.0009,0.0143,0.2316,0.0143,1.097,0.0771,0.181,0.0017,0.0723,0.0026,0.9125,0.0177,0.11,0.0152,0.2784,0.0056,0.0069,0.6909,0.0766,0.0667,0.0069,0.0459,0.0242,0.0892,0.539,0.0048,0.6978,0.0485,0.0013,1.1294
2024-06-20,0.0,0.0042,0.0037,0.043,0.0299,0.0,0.2744,0.0105,0.021,0.0058,0.0,0.0,0.0472,0.0005,0.0031,0.2052,0.0163,1.0232,0.0184,0.0719,0.0184,0.1013,0.0005,0.9456,0.0084,0.128,0.0126,0.2912,0.0068,0.0068,0.6911,0.1091,0.096,0.0268,0.0572,0.0205,0.2104,0.4046,0.0005,0.6979,0.0519,0.001,1.1539
2024-06-21,0.0,0.0033,0.0434,0.0721,0.0447,0.0007,0.4634,0.0234,0.0347,0.0067,0.0,0.002,0.0461,0.0,0.002,0.2691,0.0227,1.3841,0.0093,0.1062,0.0013,0.0768,0.0,1.5189,0.0067,0.1602,0.0327,0.3445,0.1195,0.016,1.2065,0.0901,0.0981,0.0808,0.0467,0.0314,0.1075,0.6229,0.0067,1.127,0.022,0.002,1.587
2024-06-22,0.0,0.0015,0.0212,0.0751,0.0379,0.0121,0.2343,0.0159,0.0197,0.0038,0.0,0.003,0.0516,0.0008,0.0068,0.2479,0.0114,1.0705,0.0432,0.097,0.0,0.0622,0.0008,1.0409,0.0045,0.0811,0.0159,0.1645,0.0212,0.0356,0.8551,0.1069,0.0523,0.0136,0.0326,0.0334,0.047,0.5019,0.0023,0.6884,0.0508,0.0106,1.0507
2024-06-23,0.0,0.0231,0.0133,0.0772,0.0639,0.0009,0.1596,0.0062,0.016,0.0035,0.0009,0.0,0.0169,0.0009,0.0009,0.2235,0.0071,0.7095,0.102,0.0435,0.0,0.0834,0.0009,0.8709,0.0044,0.0834,0.0071,0.1215,0.0231,0.0124,0.7077,0.1437,0.0851,0.0062,0.0302,0.0381,0.0284,0.4488,0.0222,0.6767,0.1011,0.0035,0.9853
2024-06-24,0.0,0.0177,0.0159,0.1714,0.0604,0.0043,0.5599,0.0061,0.036,0.0067,0.0006,0.0012,0.0183,0.0,0.0,0.3427,0.0146,1.1783,0.0348,0.0756,0.0043,0.1915,0.0024,1.4088,0.0189,0.1293,0.0232,0.0982,0.0122,0.0061,1.0996,0.2013,0.0775,0.0146,0.064,0.0427,0.1153,0.5074,0.0085,1.0142,0.1073,0.0152,1.7357
2024-06-25,0.0,0.0149,0.0181,0.0642,0.0891,0.0087,0.3656,0.0125,0.0218,0.0044,0.0,0.0012,0.0399,0.0006,0.0031,0.251,0.0293,1.4993,0.0193,0.0916,0.0037,0.1302,0.0037,1.6937,0.0212,0.1725,0.0274,0.1177,0.0056,0.0237,1.4825,0.1015,0.0822,0.0561,0.0505,0.0411,0.081,0.5008,0.0106,1.3498,0.0287,0.0149,2.0593
2024-06-26,0.0,0.0273,0.0963,0.0427,0.0516,0.0015,0.3416,0.007,0.0149,0.004,0.0,0.002,0.075,0.0005,0.003,0.1907,0.0214,1.5933,0.0372,0.0904,0.003,0.0804,0.0035,1.4086,0.006,0.145,0.0194,0.0938,0.0089,0.0209,1.1345,0.0889,0.076,0.0065,0.0501,0.0526,0.0631,0.5481,0.0228,1.0864,0.0432,0.0313,1.8728
2024-06-27,0.0,0.0031,0.0336,0.0602,0.0416,0.0,0.2849,0.0093,0.0173,0.004,0.0,0.0013,0.0699,0.0013,0.004,0.226,0.0133,1.4142,0.0513,0.1579,0.0018,0.0889,0.0111,1.3611,0.0084,0.1433,0.0115,0.1203,0.0044,0.0119,1.0811,0.1146,0.1084,0.0097,0.0509,0.1017,0.0429,0.4892,0.0022,1.1501,0.0318,0.0261,1.734
2024-06-28,0.0,0.015,0.0354,0.4825,0.0771,0.0272,0.3879,0.0044,0.0402,0.0044,0.001,0.0015,0.1397,0.0005,0.0019,0.7283,0.0242,2.4284,0.0238,0.1217,0.0053,0.1043,0.0136,2.8672,0.0194,0.0747,0.0063,0.1285,0.0034,0.0344,2.3557,0.1416,0.0771,0.0126,0.0596,0.0873,0.0601,1.5095,0.0276,2.3353,0.0596,0.0058,3.1174
2024-06-29,0.0,0.0006,0.026,0.2101,0.0159,0.0013,0.2716,0.007,0.0184,0.0025,0.0,0.0,0.0463,0.0006,0.0032,0.3231,0.0159,1.3836,0.0159,0.12,0.0057,0.1225,0.007,1.47,0.0063,0.0895,0.0076,0.2888,0.0089,0.0235,1.1501,0.0628,0.1149,0.0121,0.0374,0.085,0.0324,0.8156,0.0051,1.1678,0.0559,0.0,1.6166
2024-06-30,0.0,0.0057,0.0078,0.1745,0.0283,0.0,0.1936,0.0325,0.0191,0.0028,0.0,0.0,0.0615,0.0,0.0304,0.3137,0.0092,1.2074,0.0071,0.0954,0.0134,0.101,0.0028,1.0746,0.0374,0.0565,0.0057,0.443,0.0049,0.0021,0.8669,0.1258,0.0791,0.0085,0.0389,0.0184,0.0622,0.667,0.0028,0.869,0.017,0.0162,1.1594
2024-07-01,0.0,0.0398,0.005,0.2285,0.0654,0.0006,0.5286,0.0679,0.0118,0.01,0.0,0.0006,0.1494,0.0075,0.0535,0.4508,0.0075,1.7079,0.0062,0.259,0.0143,0.0616,0.0131,1.6457,0.0156,0.0716,0.0044,0.4552,0.0075,0.0044,1.3499,0.0953,0.076,0.0087,0.0461,0.0218,0.1725,0.7229,0.0044,1.1612,0.0436,0.0056,1.5255
2024-07-02,0.0,0.0172,0.0267,0.2236,0.0378,0.0011,0.2359,0.0456,0.0195,0.01,0.0451,0.0028,0.2169,0.0067,0.0039,0.4178,0.0617,1.9292,0.0061,0.1291,0.0039,0.0389,0.005,2.2596,0.0289,0.0946,0.0072,0.5919,0.0033,0.0089,1.8852,0.0734,0.1163,0.0879,0.0462,0.0323,0.0912,0.914,0.0039,1.3812,0.0562,0.0083,2.0454
2024-07-03,0.0,0.0022,0.0832,0.402,0.0247,0.0006,0.5296,0.0467,0.0214,0.0073,0.0,0.0034,0.041,0.0,0.0096,0.632,0.0748,1.4405,0.0107,0.0776,0.0022,0.0484,0.0096,1.553,0.0124,0.0725,0.0073,0.5561,0.0056,0.0208,1.2842,0.0855,0.1872,0.0461,0.0343,0.0562,0.1327,0.9238,0.0017,1.2808,0.0416,0.0034,1.7998
2024-07-04,0.0,0.001,0.0776,0.2866,0.0155,0.0,0.237,0.0383,0.0176,0.0041,0.0005,0.001,0.0383,0.001,0.0228,0.4822,0.0357,1.1626,0.0031,0.0378,0.0145,0.0988,0.0083,1.0265,0.0072,0.0709,0.0083,0.4118,0.0021,0.0036,0.8496,0.1092,0.2033,0.0078,0.0347,0.0202,0.0295,0.7306,0.0016,0.9448,0.0398,0.0005,1.2785
2024-07-05,0.0,0.0005,0.0726,0.385,0.0235,0.0,0.3519,0.0315,0.0175,0.009,0.0,0.0035,0.0741,0.0,0.013,0.5647,0.014,1.6421,0.0075,0.034,0.0025,0.0946,0.0045,1.3452,0.0125,0.0721,0.0085,0.4836,0.007,0.005,1.1544,0.0666,0.2343,0.0175,0.0556,0.0145,0.0511,1.0308,0.0035,1.1229,0.0536,0.001,1.4493
2024-07-06,0.0,0.0006,0.0401,0.2686,0.0178,0.0006,0.2674,0.0038,0.0267,0.0051,0.0,0.0089,0.0331,0.0013,0.0019,0.4494,0.0064,1.3528,0.0032,0.0471,0.0089,0.1509,0.0076,1.4731,0.0076,0.0446,0.0038,0.5793,0.0076,0.0095,1.2719,0.0974,0.2305,0.0095,0.0236,0.0083,0.0363,1.0122,0.0032,1.3146,0.0255,0.0019,1.694
2024-07-07,0.0,0.0031,0.0046,0.2963,0.0298,0.0008,0.3002,0.0031,0.0321,0.0061,0.0,0.0031,0.0412,0.0008,0.0023,0.5461,0.0053,1.206,0.0069,0.0443,0.0069,0.1306,0.0053,1.2098,0.0221,0.0588,0.0038,0.5621,0.0038,0.0038,1.0128,0.1085,0.22,0.0122,0.0321,0.0092,0.026,0.805,0.0015,1.0036,0.039,0.0076,1.2893
