datetime,hurricane ian_intensity,wordle_intensity,monkeypox_intensity,ukraine news_intensity,ukraine war_intensity,zelensky_intensity,chris rock_intensity,ukraine_intensity,washington commanders_intensity,kherson_intensity,brittney griner_intensity,hurricane ian tracker_intensity,ukraine russia_intensity,russia ukraine_intensity,putin_intensity,russian economy_intensity,will smith_intensity,recession_intensity,iphone 14_intensity,world cup_intensity,amber heard_intensity,johnny depp_intensity,russia_intensity,elon musk twitter_intensity,russia news_intensity,vladimir putin_intensity,abortion_intensity,tyrann mathieu_intensity,queen elizabeth_intensity,inflation_intensity,traductor_intensity,poland_intensity,supreme court_intensity,mega millions_intensity,kanye west_intensity,powerball numbers_intensity,elon musk_intensity,phillies_intensity,lauren boebert_intensity,student loan forgiveness_intensity,antonio brown_intensity,housing market_intensity,student loans_intensity,odell beckham jr_intensity,taiwan_intensity,real madrid_intensity,north korea_intensity,tom brady_intensity
2022-09-27,1.2474,0.003,0.0651,0.001,0.1047,0.0377,0.0221,1.2989,0.0426,0.1024,0.0046,0.0086,0.1146,0.2081,0.5844,0.0076,0.0168,0.3858,0.0284,0.0657,0.001,0.0007,1.4267,0.0026,0.0175,0.515,0.5342,0.0,0.1767,1.1291,0.0,0.221,0.5741,0.0079,0.0476,0.0083,0.0714,0.0244,0.0079,0.0852,0.0003,0.0935,0.0849,0.0036,0.1417,0.0026,0.1183,0.0453
2022-09-28,2.1505,0.0016,0.0686,0.0019,0.0595,0.025,0.0101,1.2004,0.0244,0.1885,0.0299,0.0354,0.1407,0.2138,0.5358,0.0104,0.0237,0.4345,0.0494,0.0682,0.0049,0.0065,1.2504,0.0026,0.001,0.4764,0.3997,0.0003,0.207,1.0658,0.0,0.2369,0.5004,0.0032,0.0182,0.0045,0.0478,0.0595,0.0068,0.0497,0.0003,0.0533,0.0377,0.0019,0.1537,0.011,0.154,0.1046
2022-09-29,2.4939,0.0053,0.1085,0.0022,0.0409,0.0251,0.0068,1.231,0.0245,0.161,0.0087,0.0313,0.1371,0.1458,0.4584,0.0118,0.0261,0.4057,0.0264,0.062,0.0115,0.0146,1.1975,0.0006,0.0025,0.4044,0.3613,0.0009,0.2456,1.0973,0.0,0.1647,0.5012,0.005,0.0233,0.0016,0.0462,0.0732,0.0074,0.0558,0.0003,0.0692,0.1023,0.0019,0.1727,0.0037,0.1821,0.0468
2022-09-30,2.1074,0.0033,0.1067,0.0029,0.0777,0.0904,0.0195,1.5116,0.0127,0.3877,0.0065,0.0211,0.2133,0.2462,0.7132,0.039,0.0244,0.4056,0.0192,0.0582,0.0075,0.0098,1.4599,0.0127,0.002,0.6472,0.3571,0.0007,0.1392,1.2024,0.0,0.1821,0.5704,0.0042,0.0166,0.0023,0.0859,0.0771,0.0059,0.0608,0.0007,0.0478,0.1031,0.0007,0.1304,0.0046,0.0787,0.04
2022-10-01,1.9583,0.0047,0.129,0.0016,0.0458,0.0452,0.0114,1.4545,0.0208,0.195,0.1118,0.0021,0.0572,0.2428,0.7784,0.014,0.0156,0.2387,0.0172,0.1061,0.0031,0.0073,1.5044,0.001,0.0,0.7119,0.6365,0.001,0.0728,0.7618,0.0,0.1201,0.9142,0.0042,0.0468,0.0016,0.1976,0.1076,0.0057,0.0187,0.0021,0.0338,0.0296,0.0021,0.1258,0.0073,0.2246,0.0406
2022-10-02,1.6523,0.0048,0.0325,0.0054,0.0307,0.0493,0.0078,1.2748,0.0427,0.22,0.0595,0.0054,0.128,0.211,0.8084,0.0264,0.0066,0.1563,0.0204,0.089,0.0024,0.003,1.2406,0.0,0.0018,0.7495,0.3919,0.0114,0.1412,0.8775,0.0,0.1551,0.5734,0.0096,0.0319,0.003,0.3017,0.0872,0.006,0.0156,0.0036,0.0216,0.0301,0.0024,0.0992,0.0186,0.0667,0.0252
2022-10-03,1.368,0.0025,0.0312,0.0015,0.0693,0.0591,0.1146,1.0993,0.033,0.1741,0.0337,0.0007,0.1048,0.1842,0.494,0.0047,0.0377,0.3431,0.0141,0.0733,0.0033,0.0076,1.1232,0.0025,0.0022,0.4345,0.5136,0.0033,0.1349,1.1102,0.0,0.1665,0.9553,0.004,0.144,0.0033,0.1273,0.0787,0.0036,0.0316,0.004,0.0464,0.0591,0.0022,0.1763,0.0134,0.0399,0.0972
2022-10-04,1.197,0.0034,0.04,0.0024,0.0789,0.0589,0.0684,1.0435,0.0302,0.1633,0.0139,0.0,0.0718,0.1762,0.4553,0.0068,0.0871,0.3601,0.0156,0.0857,0.001,0.0081,1.0807,0.0217,0.0014,0.3639,0.683,0.001,0.1003,1.0364,0.0,0.1375,1.0648,0.0061,0.0891,0.0034,0.3822,0.0728,0.0047,0.0366,0.0522,0.0566,0.0498,0.0047,0.1396,0.0054,0.3202,0.3222
2022-10-05,1.315,0.0023,0.026,0.002,0.0679,0.0366,0.0226,1.3224,0.0633,0.2038,0.006,0.0,0.0626,0.1889,0.5016,0.0043,0.0213,0.3524,0.0183,0.0956,0.0023,0.003,1.2591,0.063,0.0023,0.4207,0.5186,0.001,0.1745,1.1282,0.0,0.1069,0.8294,0.026,0.2428,0.0033,0.4313,0.0679,0.007,0.061,0.0017,0.053,0.038,0.0027,0.1006,0.0083,0.2405,0.3054
2022-10-06,0.8572,0.002,0.0262,0.002,0.0687,0.0479,0.0245,1.2543,0.0303,0.1693,0.0374,0.0,0.1153,0.1734,0.5923,0.0034,0.0357,0.3832,0.0248,0.1292,0.0034,0.0262,1.2808,0.0224,0.0017,0.4675,0.6134,0.0014,0.0639,1.0727,0.0,0.1401,0.7582,0.0068,0.1326,0.002,0.2285,0.0748,0.0071,0.0401,0.001,0.0813,0.0282,0.0044,0.1057,0.0095,0.2485,0.1244
2022-10-07,0.6816,0.0028,0.0217,0.0036,0.0881,0.0519,0.0185,1.5512,0.0284,0.0817,0.0057,0.0,0.1745,0.3824,0.8177,0.0057,0.0458,0.5011,0.0171,0.0721,0.0043,0.0231,1.5704,0.0142,0.0128,0.6727,0.5857,0.0018,0.2147,1.2808,0.0,0.1262,0.5906,0.0064,0.1425,0.0046,0.3355,0.0533,0.0117,0.0579,0.0032,0.097,0.059,0.0046,0.1386,0.0043,0.1198,0.0643
2022-10-08,0.6313,0.0065,0.012,0.0027,0.0489,0.0788,0.0353,1.498,0.0283,0.2175,0.0016,0.0,0.236,0.3436,0.8814,0.0076,0.0391,0.199,0.0136,0.0788,0.0022,0.0071,1.5584,0.006,0.0223,0.8123,0.684,0.0,0.1174,0.7199,0.0,0.1044,0.6938,0.0054,0.3127,0.0016,0.18,0.0924,0.0054,0.0266,0.0005,0.0424,0.0174,0.0049,0.0903,0.0038,0.1735,0.037
2022-10-09,0.4443,0.0036,0.0071,0.0071,0.0516,0.051,0.0249,1.2666,0.0397,0.1228,0.0332,0.0,0.1382,0.1916,0.8199,0.0024,0.0113,0.2266,0.0101,0.0759,0.0012,0.0053,1.3603,0.003,0.0018,0.7635,0.506,0.0012,0.1489,0.757,0.0,0.0748,0.4182,0.0297,0.3138,0.003,0.2065,0.0736,0.0083,0.0676,0.0059,0.0314,0.0089,0.0047,0.0759,0.0249,0.1175,0.0486
2022-10-10,0.4616,0.0022,0.0098,0.004,0.1025,0.0692,0.0188,1.274,0.0319,0.0453,0.0109,0.0,0.2194,0.2321,0.7125,0.0047,0.013,0.4077,0.076,0.0786,0.0018,0.0036,1.4333,0.004,0.017,0.6238,0.4073,0.0,0.1434,0.9167,0.0,0.1187,0.4439,0.0033,0.303,0.0007,0.1865,0.156,0.0138,0.0366,0.0047,0.0485,0.0264,0.0043,0.1872,0.0116,0.1904,0.0985
2022-10-11,0.3556,0.0039,0.0234,0.0035,0.1396,0.0655,0.0096,1.3546,0.0282,0.0905,0.0039,0.0,0.1637,0.2266,0.594,0.0058,0.0148,0.3472,0.0424,0.0732,0.0035,0.0061,1.2968,0.0112,0.0022,0.5286,0.5468,0.0003,0.1605,1.0526,0.0,0.1961,0.8174,0.0247,0.249,0.0189,0.1107,0.0719,0.008,0.0546,0.0042,0.0433,0.0382,0.0022,0.2696,0.0116,0.1049,0.0988
2022-10-12,0.4621,0.0032,0.0214,0.0019,0.1055,0.046,0.0079,1.2125,0.0167,0.1052,0.0176,0.0,0.1518,0.1833,0.5954,0.0098,0.0375,0.5462,0.0208,0.0621,0.0035,0.0066,1.3473,0.0028,0.0019,0.5131,0.5443,0.0013,0.1074,1.2963,0.0,0.1931,0.6902,0.0268,0.1418,0.0054,0.1399,0.0576,0.0252,0.0658,0.0019,0.0942,0.0548,0.006,0.2514,0.0161,0.057,0.235
2022-10-13,0.3316,0.005,0.0293,0.0044,0.0607,0.0418,0.006,1.1728,0.096,0.1038,0.0129,0.0,0.1554,0.2064,0.5367,0.0066,0.0337,0.4977,0.011,0.0544,0.0041,0.0422,1.3119,0.0009,0.0013,0.4392,0.4282,0.0013,0.0708,1.74,0.0,0.1633,0.8205,0.0101,0.1265,0.0035,0.0771,0.0469,0.0189,0.0195,0.0006,0.0642,0.0346,0.0126,0.191,0.0079,0.2004,0.0941
2022-10-14,0.2553,0.0027,0.0263,0.0021,0.0683,0.0496,0.0079,1.0909,0.0639,0.1217,0.0082,0.0,0.1196,0.1736,0.3517,0.0038,0.0195,0.391,0.0096,0.069,0.0024,0.0144,1.055,0.0024,0.0021,0.2871,0.4607,0.0007,0.1586,1.4439,0.0,0.1275,0.6633,0.0079,0.0728,0.001,0.1616,0.0964,0.0137,0.0144,0.0017,0.0885,0.027,0.001,0.1493,0.0171,0.1487,0.0742
2022-10-15,0.1818,0.0043,0.0075,0.0037,0.0869,0.0464,0.0021,1.1622,0.0288,0.1978,0.0032,0.0,0.1002,0.2852,0.5352,0.0037,0.0123,0.1893,0.0069,0.0832,0.0149,0.0197,1.1446,0.0032,0.0011,0.4659,0.524,0.0011,0.1786,1.0577,0.0,0.1706,0.6275,0.0421,0.0538,0.0016,0.1791,0.0725,0.0107,0.0896,0.0021,0.0309,0.08,0.0021,0.1573,0.0091,0.0506,0.072
2022-10-16,0.196,0.0054,0.0066,0.0137,0.0483,0.0441,0.003,1.1381,0.0167,0.121,0.0066,0.0,0.0495,0.1925,0.4534,0.0042,0.034,0.1543,0.0113,0.0852,0.0006,0.0036,0.9963,0.0024,0.0125,0.4094,0.3355,0.003,0.1365,0.7627,0.0,0.1269,0.2634,0.0352,0.0781,0.028,0.1799,0.1591,0.0042,0.0209,0.0006,0.0399,0.0238,0.0012,0.3802,0.0393,0.0501,0.0453
2022-10-17,0.2291,0.0031,0.0565,0.0041,0.0793,0.0425,0.0024,1.0705,0.0344,0.1668,0.0191,0.0,0.0677,0.226,0.3771,0.0037,0.0017,0.2876,0.0157,0.0674,0.001,0.0075,1.0837,0.0378,0.0044,0.337,0.4524,0.0034,0.0912,0.998,0.0,0.1195,0.3962,0.0211,0.4506,0.0123,0.128,0.0528,0.0082,0.1361,0.0007,0.0602,0.131,0.0014,0.1256,0.0167,0.1549,0.0848
2022-10-18,0.2359,0.0032,0.0201,0.0062,0.128,0.047,0.0032,1.0329,0.0833,0.0677,0.0343,0.0,0.1134,0.2359,0.4529,0.001,0.0136,0.3804,0.0198,0.0622,0.0026,0.0084,1.1431,0.0049,0.0013,0.4069,0.6794,0.001,0.1507,1.2542,0.0,0.1487,0.6127,0.0829,0.2317,0.0324,0.1147,0.0561,0.0107,0.1452,0.0006,0.0719,0.1293,0.0026,0.1484,0.0191,0.0619,0.059
2022-10-19,0.5497,0.005,0.0121,0.0012,0.0698,0.0341,0.0068,1.216,0.0397,0.2899,0.036,0.0,0.1414,0.2152,0.5857,0.0025,0.0251,0.3631,0.0152,0.0614,0.0034,0.0031,1.4191,0.0034,0.0192,0.5175,0.7398,0.0006,0.1225,1.4898,0.0,0.0912,0.6585,0.0487,0.1727,0.0016,0.098,0.1014,0.0403,0.0639,0.0012,0.0673,0.0499,0.0093,0.1609,0.0062,0.0967,0.2344
2022-10-20,0.2119,0.004,0.0252,0.0016,0.0616,0.0336,0.0053,1.1352,0.0193,0.0927,0.0103,0.0,0.088,0.2004,0.4471,0.0022,0.0479,0.4654,0.0093,0.1335,0.0022,0.0044,1.1147,0.0037,0.0009,0.3615,0.4975,0.0009,0.1652,1.2566,0.0,0.2022,0.6695,0.0252,0.0722,0.0156,0.1151,0.0747,0.0059,0.052,0.0003,0.1621,0.0476,0.0075,0.1266,0.0128,0.0585,0.046
2022-10-21,0.1769,0.0103,0.0232,0.005,0.0792,0.0394,0.0027,1.0494,0.0215,0.1826,0.0027,0.0,0.054,0.1693,0.3854,0.0013,0.0162,0.4361,0.0166,0.1173,0.0017,0.004,1.0232,0.0129,0.006,0.3174,0.4808,0.0013,0.1494,1.1187,0.0,0.1484,0.729,0.0106,0.1276,0.003,0.2651,0.0474,0.008,0.1209,0.002,0.0732,0.2015,0.0053,0.1216,0.0086,0.0434,0.0444
2022-10-22,0.1203,0.005,0.0262,0.0033,0.0523,0.0356,0.0022,1.1098,0.0429,0.2645,0.0033,0.0,0.0958,0.1364,0.4427,0.0011,0.005,0.3146,0.0106,0.1871,0.0039,0.0072,1.0474,0.0045,0.0256,0.3965,0.5702,0.0,0.0796,0.9811,0.0,0.0791,0.9878,0.0072,0.1214,0.0017,0.0685,0.0819,0.0056,0.2578,0.0011,0.0568,0.3697,0.01,0.1002,0.0117,0.0484,0.0256
2022-10-23,0.0863,0.0026,0.0141,0.0064,0.0448,0.0492,0.0019,1.0978,0.0543,0.312,0.007,0.0,0.1298,0.1841,0.5339,0.0019,0.007,0.1535,0.009,0.1381,0.0793,0.085,1.0313,0.0109,0.0019,0.4987,0.4668,0.0,0.0467,0.8319,0.0,0.0761,0.4655,0.0038,0.1451,0.0019,0.0582,0.126,0.009,0.0671,0.0026,0.0454,0.0332,0.0026,0.1394,0.0102,0.1119,0.0467
2022-10-24,0.1755,0.0025,0.0128,0.0018,0.0781,0.0357,0.0025,0.861,0.0432,0.1195,0.0392,0.0,0.0927,0.1541,0.2757,0.0043,0.0161,0.367,0.0143,0.0981,0.0093,0.0243,0.8799,0.0043,0.0011,0.2183,0.5925,0.0004,0.0681,1.1353,0.0,0.0571,0.6527,0.0136,0.1666,0.0021,0.0753,0.2422,0.005,0.0485,0.0011,0.0667,0.046,0.0036,0.1198,0.0114,0.1141,0.1109
2022-10-25,0.1981,0.0045,0.0086,0.016,0.077,0.0914,0.0195,1.0221,0.0278,0.0828,0.2355,0.0,0.0668,0.1681,0.2764,0.0006,0.0166,0.5604,0.0128,0.1735,0.016,0.0406,1.1634,0.0035,0.0067,0.1997,0.5384,0.0003,0.0879,1.3908,0.0,0.0815,0.5636,0.0313,0.4697,0.0173,0.0824,0.0824,0.0048,0.0345,0.0022,0.109,0.0326,0.0026,0.1706,0.0131,0.0684,0.0534
2022-10-26,0.1248,0.0041,0.0223,0.0019,0.0796,0.0369,0.0073,1.0756,0.0194,0.0411,0.0758,0.0,0.071,0.1656,0.3834,0.0041,0.0105,0.4127,0.0111,0.0958,0.0083,0.0153,1.0982,0.0048,0.0067,0.3114,0.7069,0.0006,0.0376,1.3723,0.0,0.1261,0.6836,0.0064,0.2461,0.0054,0.1006,0.0771,0.0105,0.0806,0.0092,0.0544,0.0325,0.0032,0.1423,0.0181,0.0544,0.0388
2022-10-27,0.1466,0.0042,0.0266,0.0026,0.103,0.0321,0.009,1.2204,0.025,0.1148,0.0157,0.0,0.0834,0.2152,0.3775,0.0032,0.0109,0.6803,0.0276,0.1354,0.0048,0.0141,1.206,0.0269,0.0019,0.2973,0.7255,0.0006,0.1026,1.596,0.0,0.1206,0.7175,0.0237,0.3345,0.0144,0.3403,0.1049,0.0067,0.0423,0.0038,0.2675,0.0468,0.0045,0.1626,0.0112,0.0568,0.0674
2022-10-28,0.7377,0.0037,0.0196,0.002,0.083,0.0277,0.0074,0.9589,0.0229,0.1423,0.0067,0.0,0.1292,0.1575,0.4263,0.002,0.0297,0.5441,0.0239,0.1177,0.0027,0.0081,0.9633,0.058,0.0013,0.3511,0.5835,0.0017,0.0489,1.3988,0.0,0.0816,0.7019,0.0084,0.2803,0.0132,0.9438,0.1879,0.0115,0.032,0.0054,0.0911,0.0334,0.0064,0.1946,0.0061,0.1427,0.6527
2022-10-29,0.1341,0.0062,0.0101,0.0034,0.0518,0.04,0.0248,1.0032,0.0552,0.2957,0.0011,0.0,0.165,0.2422,0.4027,0.0006,0.04,0.2816,0.0079,0.1177,0.0034,0.0056,1.0122,0.0383,0.0011,0.3351,0.6449,0.0011,0.018,0.9598,0.0,0.0952,0.6224,0.0118,0.1532,0.018,0.5036,0.2349,0.0141,0.0175,0.0028,0.0332,0.0225,0.0079,0.1262,0.0124,0.0428,0.098
2022-10-30,0.0827,0.0043,0.0086,0.0019,0.0451,0.0321,0.0043,0.8098,0.0259,0.0426,0.0012,0.0,0.2006,0.2413,0.2333,0.0025,0.0056,0.1771,0.0426,0.1821,0.0025,0.021,0.8857,0.0302,0.0019,0.1852,0.5426,0.0043,0.0235,0.8148,0.0,0.05,0.6321,0.0531,0.2568,0.0302,0.2747,0.2129,0.0123,0.0117,0.0031,0.0278,0.0093,0.0025,0.0963,0.0086,0.0204,0.1346
2022-10-31,0.1418,0.0028,0.028,0.0089,0.084,0.0369,0.0082,0.9148,0.0323,0.0471,0.0028,0.0,0.1063,0.263,0.291,0.0021,0.0142,0.3775,0.0408,0.1212,0.0021,0.0401,0.9871,0.0404,0.0021,0.2307,0.6352,0.0046,0.1109,1.3533,0.0,0.0982,1.035,0.044,0.1857,0.0163,0.5728,0.0861,0.0085,0.0202,0.0046,0.0517,0.0727,0.0046,0.1095,0.0071,0.0323,0.0975
2022-11-01,0.2131,0.0031,0.0186,0.0048,0.0547,0.0247,0.01,0.8999,0.0323,0.0495,0.0034,0.0,0.089,0.1402,0.2547,0.0017,0.0165,0.3592,0.0464,0.1076,0.0117,0.0155,0.9322,0.0684,0.0017,0.2159,0.6366,0.001,0.0364,1.3268,0.0,0.1148,1.0233,0.0818,0.1079,0.0323,0.5098,0.1705,0.0058,0.0148,0.0014,0.0808,0.0351,0.0062,0.1705,0.0045,0.0581,0.0526
2022-11-02,0.1465,0.004,0.0198,0.002,0.0671,0.0188,0.0122,0.9613,0.1491,0.0499,0.0023,0.0,0.0999,0.1888,0.2338,0.001,0.005,0.5092,0.0152,0.1118,0.0003,0.0017,0.9619,0.0351,0.0073,0.1991,0.6544,0.002,0.1035,1.6454,0.0,0.1419,0.9431,0.0754,0.1095,0.0172,0.4071,0.1891,0.0119,0.0162,0.0013,0.1429,0.0417,0.005,0.1429,0.0086,0.2979,0.038
2022-11-03,0.1122,0.0029,0.0314,0.0026,0.0776,0.0242,0.0059,1.1555,0.3335,0.0818,0.0474,0.0,0.0874,0.2235,0.1983,0.0075,0.0101,0.5026,0.016,0.1302,0.0844,0.0926,1.1041,0.0403,0.0013,0.163,0.6365,0.0003,0.0317,1.7154,0.0,0.1473,0.6244,0.159,0.1453,0.0373,0.3007,0.3691,0.0069,0.0308,0.0013,0.0992,0.0367,0.0072,0.1833,0.0105,0.268,0.0641
2022-11-04,0.1624,0.0035,0.0602,0.0028,0.0689,0.0299,0.0017,0.9619,0.1155,0.1085,0.0657,0.0,0.0511,0.1478,0.2664,0.0021,0.0066,0.4674,0.0209,0.1269,0.0678,0.0709,0.9174,0.0716,0.0003,0.2295,0.6503,0.007,0.0355,1.4519,0.0,0.1235,0.6879,0.0546,0.3137,0.0337,0.6166,0.1777,0.0115,0.0476,0.0007,0.0786,0.033,0.0035,0.1986,0.0108,0.1641,0.0348
2022-11-05,0.0974,0.0062,0.0222,0.0006,0.1042,0.0203,0.0025,1.0024,0.0444,0.1492,0.0037,0.0,0.09,0.2207,0.1788,0.0006,0.0049,0.2423,0.0099,0.143,0.0253,0.0277,1.1115,0.0469,0.0012,0.1418,0.6769,0.0,0.1128,1.1368,0.0,0.0487,0.5813,0.0462,0.1683,0.0598,0.6491,0.0968,0.0129,0.0253,0.0018,0.0709,0.0321,0.0111,0.0623,0.0117,0.3144,0.0203
2022-11-06,0.0798,0.0036,0.0054,0.0036,0.0768,0.048,0.0378,0.9391,0.0588,0.1259,0.0018,0.0,0.0444,0.1301,0.2986,0.0006,0.003,0.1865,0.015,0.2369,0.0012,0.0042,0.9853,0.06,0.0006,0.2555,0.8294,0.0006,0.1511,1.1778,0.0,0.0504,0.5301,0.0516,0.0983,0.1079,0.4839,0.43,0.0546,0.006,0.0012,0.0312,0.0138,0.0078,0.1019,0.0192,0.2363,0.0246
2022-11-07,0.1895,0.0039,0.0142,0.0053,0.1383,0.0377,0.0697,0.9895,0.0967,0.1056,0.0043,0.0,0.0452,0.2066,0.3488,0.0014,0.0668,0.3264,0.1308,0.1159,0.0267,0.0302,0.9781,0.1227,0.0014,0.2958,0.7957,0.0007,0.1259,1.3091,0.0,0.1052,0.6453,0.0416,0.0825,0.0366,0.5692,0.0978,0.0156,0.0164,0.0046,0.0484,0.022,0.0103,0.1877,0.016,0.1152,0.0885
2022-11-08,0.3013,0.0059,0.0143,0.0029,0.09,0.0486,0.0082,0.8911,0.2263,0.0636,0.0029,0.0,0.073,0.1803,0.2471,0.0026,0.0108,0.313,0.0205,0.1797,0.0127,0.0147,0.9863,0.0271,0.0016,0.2005,1.1506,0.0003,0.0574,1.4604,0.0,0.104,0.97,0.1232,0.0942,0.1148,0.3189,0.0714,0.0068,0.0166,0.0013,0.0375,0.0404,0.0186,0.1487,0.0127,0.1692,0.031
2022-11-09,0.3741,0.004,0.011,0.0015,0.0562,0.0424,0.0034,1.0257,0.0275,0.1731,0.1536,0.0,0.1298,0.1457,0.2336,0.0024,0.014,0.4715,0.0098,0.1643,0.0116,0.0253,1.0434,0.0156,0.0043,0.1872,2.8547,0.0003,0.1011,2.5457,0.0,0.1111,1.8391,0.0156,0.1084,0.0116,0.4452,0.0452,0.0583,0.0241,0.0009,0.0678,0.0208,0.0171,0.1487,0.0116,0.0809,0.0779
2022-11-10,0.3944,0.0163,0.0055,0.0028,0.0467,0.0547,0.0042,1.0734,0.0713,0.2801,0.1087,0.0,0.1749,0.2091,0.5131,0.001,0.0177,0.3944,0.0353,0.259,0.0021,0.0232,1.107,0.0544,0.0048,0.4494,0.7621,0.0,0.044,1.8576,0.0,0.1122,0.5793,0.0125,0.0526,0.0042,0.4314,0.0377,0.0727,0.0104,0.001,0.1437,0.0187,0.01,0.3102,0.0066,0.1004,0.2566
2022-11-11,0.2903,0.0057,0.0057,0.0057,0.0776,0.0546,0.0345,1.2702,0.069,0.3966,0.0029,0.0,0.0747,0.1494,0.4627,0.0029,0.0776,0.4196,0.0172,0.296,0.0029,0.0029,1.1754,0.0517,0.0115,0.3851,0.5173,0.0029,0.0575,1.4944,0.0,0.1437,0.5144,0.1121,0.0604,0.0057,0.4771,0.1466,0.0833,0.4569,0.0057,0.0575,0.3219,0.0086,0.1724,0.0115,0.0891,0.1006
2022-11-12,0.145,0.0036,0.0129,0.0036,0.0694,0.0559,0.0155,0.9848,0.0331,0.3557,0.0083,0.0,0.1455,0.1336,0.3236,0.0016,0.0642,0.1895,0.0497,0.1626,0.001,0.0181,0.9325,0.0316,0.0078,0.2842,0.6985,0.001,0.0647,1.0133,0.0,0.1434,0.5473,0.0083,0.0435,0.0026,0.3272,0.0238,0.102,0.1771,0.0005,0.0404,0.0766,0.0072,0.1957,0.0145,0.1641,0.0756
2022-11-13,0.0963,0.0048,0.0036,0.0006,0.0848,0.0448,0.0085,1.071,0.0297,0.3154,0.0024,0.0,0.0291,0.2161,0.4505,0.0097,0.0018,0.1423,0.0091,0.33,0.0012,0.0036,0.9021,0.0194,0.003,0.4196,0.663,0.0018,0.155,0.9917,0.0,0.0769,0.6484,0.0224,0.1411,0.0151,0.1774,0.0079,0.0739,0.0339,0.0006,0.0309,0.0285,0.017,0.3536,0.0073,0.2349,0.0714
2022-11-14,0.0875,0.0038,0.0124,0.001,0.112,0.0579,0.04,1.2189,0.0531,0.3139,0.0537,0.0,0.0572,0.2109,0.3838,0.0017,0.0307,0.2932,0.0124,0.2536,0.0059,0.0393,1.1459,0.0338,0.0217,0.2994,0.3576,0.0003,0.1292,1.0074,0.0,0.1113,0.5581,0.0034,0.1082,0.0079,0.4141,0.0134,0.0241,0.0954,0.0,0.0448,0.1165,0.0169,0.4438,0.0307,0.1323,0.1778
2022-11-15,0.1433,0.0158,0.0287,0.0028,0.1064,0.0587,0.0136,1.31,0.0862,0.3706,0.0186,0.0,0.1127,0.2592,0.3084,0.0028,0.0139,0.3251,0.0331,0.267,0.0085,0.0919,1.1348,0.0211,0.012,0.2734,0.4801,0.0019,0.0919,1.1471,0.0003,0.3068,0.6152,0.0088,0.1215,0.0076,0.2601,0.0073,0.0218,0.0865,0.0009,0.0559,0.0833,0.0117,0.2645,0.0268,0.0584,0.0445
2022-11-16,0.2183,0.0025,0.0225,0.0034,0.1129,0.0851,0.0106,1.467,0.0686,0.2819,0.0031,0.0,0.3075,0.2907,0.3917,0.0078,0.0262,0.2991,0.0137,0.247,0.0062,0.0097,1.3413,0.0299,0.0012,0.3328,0.5267,0.0,0.0281,1.0737,0.0,1.0098,0.7369,0.0037,0.0393,0.0025,0.3128,0.0221,0.0196,0.0396,0.0012,0.0593,0.0536,0.0109,0.1581,0.015,0.0624,0.0614
2022-11-17,0.0679,0.0181,0.019,0.0022,0.118,0.0741,0.0056,1.2952,0.0819,0.1348,0.0479,0.0,0.1488,0.2527,0.2717,0.0093,0.0146,0.3847,0.0283,0.2966,0.0193,0.0302,1.1893,0.0174,0.0016,0.2294,0.4308,0.0006,0.108,1.162,0.0,0.4641,0.6095,0.0056,0.0576,0.0044,0.2397,0.07,0.0261,0.0321,0.0003,0.0694,0.0872,0.0028,0.2117,0.0149,0.1102,0.075
2022-11-18,0.1267,0.0036,0.0122,0.0026,0.0989,0.0562,0.0076,1.0524,0.042,0.1915,0.0952,0.0,0.048,0.2054,0.3367,0.0053,0.0172,0.3387,0.0112,0.6161,0.0089,0.0162,1.2538,0.0351,0.0013,0.2854,0.2411,0.0003,0.048,0.9115,0.0,0.2305,0.5976,0.0017,0.037,0.0007,0.5176,0.0149,0.1287,0.166,0.001,0.0823,0.1253,0.0023,0.168,0.0086,0.256,0.0499
2022-11-19,0.1505,0.0047,0.0073,0.001,0.0608,0.0572,0.0079,0.9461,0.0451,0.2407,0.0514,0.0,0.0991,0.1416,0.2769,0.001,0.0142,0.214,0.0346,0.7138,0.0031,0.0052,1.0652,0.0205,0.001,0.2413,0.2491,0.0005,0.0163,0.719,0.0,0.172,0.6907,0.0021,0.0299,0.0016,0.3954,0.0136,0.0692,0.097,0.0005,0.0414,0.064,0.0026,0.2496,0.0257,0.3891,0.0346
2022-11-20,0.0329,0.0047,0.0047,0.0012,0.0452,0.0264,0.0,0.8707,0.0458,0.2243,0.0112,0.0,0.0658,0.1885,0.192,0.0029,0.0053,0.1268,0.0053,1.0263,0.0012,0.0035,1.1209,0.0299,0.0018,0.1574,0.2777,0.0006,0.0757,0.6858,0.0,0.1615,0.4069,0.0047,0.0206,0.0006,0.7087,0.0059,0.0235,0.0135,0.0006,0.0282,0.01,0.0082,0.2636,0.1468,0.1345,0.0258
2022-11-21,0.0679,0.0021,0.0049,0.0007,0.0725,0.032,0.0387,0.7454,0.0373,0.1161,0.019,0.0,0.0619,0.1629,0.1506,0.0014,0.0475,0.2583,0.0092,0.8003,0.0056,0.0067,0.8112,0.0479,0.0014,0.1063,0.2664,0.0004,0.0412,0.8686,0.0,0.1538,0.5722,0.0067,0.1204,0.0004,0.3963,0.0081,0.0327,0.0151,0.0014,0.0493,0.0253,0.0225,0.1869,0.0169,0.0591,0.0201
